symbol,company_name,isin,sector,sector_id,industry,industry_id,industry_exposure_weight,sector_exposure_weight,classification_confidence,classification_source,classification_rationale,primary_business,business_description,effective_from,effective_to,last_verified,market_cap,index_membership
GEECEE,GeeCee Ventures Limited,,FINANCE & NBFC,SEC_FINANCE_NBFC,Diversified Consumer & MSME NBFC,IND_DIVERSIFIED_CONSUMER_MSME_NBFC,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'FINANCE & NBFC' and Industry 'Diversified Consumer & MSME NBFC' based on core economic business exposure: Digital consumer financing, personal loans, SME business loans and retail credit cards.","Digital consumer financing, personal loans, SME business loans and retail credit cards.","GeeCee Ventures Limited specializes in digital consumer financing, personal loans, sme business loans and retail credit cards.",2024-01-01,9999-12-31,2026-08-23,274.75,NSE TRADE-TO-TRADE (T2T)
GEEKAYWIRE,Geekay Wires Limited,,CONSUMER ELECTRICALS,SEC_CONSUMER_ELECTRICALS,Wires & Cables,IND_WIRES_CABLES,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'CONSUMER ELECTRICALS' and Industry 'Wires & Cables' based on core economic business exposure: Flame-retardant building wires, extra-high-voltage underground power cables and optical communication wires.","Flame-retardant building wires, extra-high-voltage underground power cables and optical communication wires.","Geekay Wires Limited specializes in flame-retardant building wires, extra-high-voltage underground power cables and optical communication wires.",2024-01-01,9999-12-31,2026-08-23,289.62,NSE BROAD MARKET (EQ)
GEMAROMA,Gem Aromatics Limited,,CHEMICALS,SEC_CHEMICALS,Specialty Chemicals,IND_SPECIALTY_CHEMICALS,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'CHEMICALS' and Industry 'Specialty Chemicals' based on core economic business exposure: Essential oils, aroma chemicals, menthol crystals and fragrance synthesis.","Essential oils, aroma chemicals, menthol crystals and fragrance synthesis.","Gem Aromatics Limited specializes in essential oils, aroma chemicals, menthol crystals and fragrance synthesis.",2024-01-01,9999-12-31,2026-08-23,1813.13,NSE BROAD MARKET (EQ)
GENCON,Generic Engineering Construction and Projects Limited,,AUTO ANCILLARIES,SEC_AUTO_ANCILLARIES,Precision Auto Engine Components,IND_PRECISION_AUTO_ENGINE_COMPONENTS,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'AUTO ANCILLARIES' and Industry 'Precision Auto Engine Components' based on core economic business exposure: Precision automotive engine parts, engineered fasteners and structural stampings.","Precision automotive engine parts, engineered fasteners and structural stampings.","Generic Engineering Construction and Projects Limited specializes in precision automotive engine parts, engineered fasteners and structural stampings.",2024-01-01,9999-12-31,2026-08-23,1335.75,NSE BROAD MARKET (EQ)
GENESYS,Genesys International Corporation Limited,,IT SERVICES,SEC_IT_SERVICES,Geospatial AI & Digital Mapping,IND_GEOSPATIAL_AI_DIGITAL_MAPPING,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'IT SERVICES' and Industry 'Geospatial AI & Digital Mapping' based on core economic business exposure: 3D digital twins, aerial LiDAR mapping, high-definition street panoramic navigation maps.","3D digital twins, aerial LiDAR mapping, high-definition street panoramic navigation maps.","Genesys International Corporation Limited specializes in 3d digital twins, aerial lidar mapping, high-definition street panoramic navigation maps.",2024-01-01,9999-12-31,2026-08-23,7806.25,NSE BROAD MARKET (EQ)
GENSOL,Gensol Engineering Limited,,AUTO ANCILLARIES,SEC_AUTO_ANCILLARIES,Precision Auto Engine Components,IND_PRECISION_AUTO_ENGINE_COMPONENTS,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'AUTO ANCILLARIES' and Industry 'Precision Auto Engine Components' based on core economic business exposure: Precision automotive engine parts, engineered fasteners and structural stampings.","Precision automotive engine parts, engineered fasteners and structural stampings.","Gensol Engineering Limited specializes in precision automotive engine parts, engineered fasteners and structural stampings.",2024-01-01,9999-12-31,2026-08-23,200.0,NSE TRADE-TO-TRADE (T2T)
GENUSPAPER,Genus Paper & Boards Limited,,PAPER & PACKAGING,SEC_PAPER_PACKAGING,Paperboard & Packaging Cartons,IND_PAPERBOARD_PACKAGING_CARTONS,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'PAPER & PACKAGING' and Industry 'Paperboard & Packaging Cartons' based on core economic business exposure: Office copier paper, coated duplex folding paperboard and corrugated packaging.","Office copier paper, coated duplex folding paperboard and corrugated packaging.","Genus Paper & Boards Limited specializes in office copier paper, coated duplex folding paperboard and corrugated packaging.",2024-01-01,9999-12-31,2026-08-23,313.62,NSE BROAD MARKET (EQ)
GENUSPOWER,Genus Power Infrastructures Limited,,POWER,SEC_POWER,Conventional Thermal & Fossil Power,IND_CONVENTIONAL_THERMAL_FOSSIL_POWER,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'POWER' and Industry 'Conventional Thermal & Fossil Power' based on core economic business exposure: Large-scale thermal power generation, pit-head coal plants and baseload electricity generation.","Large-scale thermal power generation, pit-head coal plants and baseload electricity generation.","Genus Power Infrastructures Limited specializes in large-scale thermal power generation, pit-head coal plants and baseload electricity generation.",2024-01-01,9999-12-31,2026-08-23,198840.5,NSE BROAD MARKET (EQ)
GENXAI,GENXAI,,DATA CENTERS & CLOUD,SEC_DATA_CENTERS_CLOUD,"AI Solutions, Analytics & Cloud Data",IND_AI_SOLUTIONS_ANALYTICS_CLOUD_DATA,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'DATA CENTERS & CLOUD' and Industry 'AI Solutions, Analytics & Cloud Data' based on core economic business exposure: GenX AI - Generative artificial intelligence and enterprise workflow automation",GenX AI - Generative artificial intelligence and enterprise workflow automation,GENXAI specializes in genx ai - generative artificial intelligence and enterprise workflow automation,2024-01-01,9999-12-31,2026-08-23,56.9,NSE EMERGE (SME)
GEOJITFSL,Geojit Financial Services Limited,,FINANCE & NBFC,SEC_FINANCE_NBFC,Diversified Consumer & MSME NBFC,IND_DIVERSIFIED_CONSUMER_MSME_NBFC,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'FINANCE & NBFC' and Industry 'Diversified Consumer & MSME NBFC' based on core economic business exposure: Digital consumer financing, personal loans, SME business loans and retail credit cards.","Digital consumer financing, personal loans, SME business loans and retail credit cards.","Geojit Financial Services Limited specializes in digital consumer financing, personal loans, sme business loans and retail credit cards.",2024-01-01,9999-12-31,2026-08-23,3236.75,NSE BROAD MARKET (EQ)
GESHIP,The Great Eastern Shipping Company Limited,,SHIPBUILDING & PORTS,SEC_SHIPBUILDING_PORTS,Marine Offshore Vessels & Tugs,IND_MARINE_OFFSHORE_VESSELS_TUGS,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'SHIPBUILDING & PORTS' and Industry 'Marine Offshore Vessels & Tugs' based on core economic business exposure: Dynamic positioning anchor handling tugs, bulk ocean carriers and marine logistics vessels.","Dynamic positioning anchor handling tugs, bulk ocean carriers and marine logistics vessels.","The Great Eastern Shipping Company Limited specializes in dynamic positioning anchor handling tugs, bulk ocean carriers and marine logistics vessels.",2024-01-01,9999-12-31,2026-08-23,105234.88,NSE BROAD MARKET (EQ)
GFLLIMITED,GFL Limited,,CHEMICALS,SEC_CHEMICALS,Fluorochemicals,IND_FLUOROCHEMICALS,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'CHEMICALS' and Industry 'Fluorochemicals' based on core economic business exposure: Holding company with investments in fluorochemicals, fluoropolymers and renewable green energy.","Holding company with investments in fluorochemicals, fluoropolymers and renewable green energy.","GFL Limited specializes in holding company with investments in fluorochemicals, fluoropolymers and renewable green energy.",2024-01-01,9999-12-31,2026-08-23,1454.12,NSE BROAD MARKET (EQ)
GGBL,GGBL,,BEVERAGES & DISTILLERIES,SEC_BEVERAGES_DISTILLERIES,IMFL Spirits & Distilleries,IND_IMFL_SPIRITS_DISTILLERIES,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'BEVERAGES & DISTILLERIES' and Industry 'IMFL Spirits & Distilleries' based on core economic business exposure: Distillation of potable alcohol, IMFL brand spirits and bottling.","Distillation of potable alcohol, IMFL brand spirits and bottling.","GGBL specializes in distillation of potable alcohol, imfl brand spirits and bottling.",2024-01-01,9999-12-31,2026-08-23,698.6,NSE EMERGE (SME)
GHCL,GHCL Limited,,CHEMICALS,SEC_CHEMICALS,Industrial & Basic Chemicals,IND_INDUSTRIAL_BASIC_CHEMICALS,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'CHEMICALS' and Industry 'Industrial & Basic Chemicals' based on core economic business exposure: Dense soda ash, light soda ash, sodium bicarbonate and refined industrial vacuum salt.","Dense soda ash, light soda ash, sodium bicarbonate and refined industrial vacuum salt.","GHCL Limited specializes in dense soda ash, light soda ash, sodium bicarbonate and refined industrial vacuum salt.",2024-01-01,9999-12-31,2026-08-23,4197.0,NSE BROAD MARKET (EQ)
GHCLTEXTIL,GHCL Textiles Limited,,TEXTILES,SEC_TEXTILES,Cotton Spinning & Yarns,IND_COTTON_SPINNING_YARNS,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'TEXTILES' and Industry 'Cotton Spinning & Yarns' based on core economic business exposure: Ring-spun compact cotton yarn, blended synthetic yarns and woven fabric.","Ring-spun compact cotton yarn, blended synthetic yarns and woven fabric.","GHCL Textiles Limited specializes in ring-spun compact cotton yarn, blended synthetic yarns and woven fabric.",2024-01-01,9999-12-31,2026-08-23,3257.0,NSE BROAD MARKET (EQ)
GICHSGFIN,GIC Housing Finance Limited,,FINANCE & NBFC,SEC_FINANCE_NBFC,Housing Finance (HFC),IND_HOUSING_FINANCE_HFC,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'FINANCE & NBFC' and Industry 'Housing Finance (HFC)' based on core economic business exposure: Retail home purchase loans, affordable housing mortgages and builder construction credit.","Retail home purchase loans, affordable housing mortgages and builder construction credit.","GIC Housing Finance Limited specializes in retail home purchase loans, affordable housing mortgages and builder construction credit.",2024-01-01,9999-12-31,2026-08-23,1496.88,NSE BROAD MARKET (EQ)
GICL,Globe International Carriers Limited,,AUTO ANCILLARIES,SEC_AUTO_ANCILLARIES,Precision Auto Engine Components,IND_PRECISION_AUTO_ENGINE_COMPONENTS,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'AUTO ANCILLARIES' and Industry 'Precision Auto Engine Components' based on core economic business exposure: Precision automotive engine parts, engineered fasteners and structural stampings.","Precision automotive engine parts, engineered fasteners and structural stampings.","Globe International Carriers Limited specializes in precision automotive engine parts, engineered fasteners and structural stampings.",2024-01-01,9999-12-31,2026-08-23,554.5,NSE BROAD MARKET (EQ)
GICRE,General Insurance Corporation of India,,INSURANCE,SEC_INSURANCE,General & Health Insurance,IND_GENERAL_HEALTH_INSURANCE,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'INSURANCE' and Industry 'General & Health Insurance' based on core economic business exposure: Insurance underwriting and protection policies.,Insurance underwriting and protection policies.,General Insurance Corporation of India specializes in insurance underwriting and protection policies.,2024-01-01,9999-12-31,2026-08-23,26952.75,NSE BROAD MARKET (EQ)
GILLANDERS,Gillanders Arbuthnot & Company Limited,,TEA & COFFEE,SEC_TEA_COFFEE,Tea & Coffee Plantations,IND_TEA_COFFEE_PLANTATIONS,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'TEA & COFFEE' and Industry 'Tea & Coffee Plantations' based on core economic business exposure: Cultivation of black CTC and orthodox tea estates in Assam and Dooars.,Cultivation of black CTC and orthodox tea estates in Assam and Dooars.,Gillanders Arbuthnot & Company Limited specializes in cultivation of black ctc and orthodox tea estates in assam and dooars.,2024-01-01,9999-12-31,2026-08-23,304.0,NSE BROAD MARKET (EQ)
GILLETTE,Gillette India Limited,,FMCG & PERSONAL CARE,SEC_FMCG_PERSONAL_CARE,Personal Care & Soaps,IND_PERSONAL_CARE_SOAPS,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'FMCG & PERSONAL CARE' and Industry 'Personal Care & Soaps' based on core economic business exposure: Soaps, detergents, shampoos, skincare and personal grooming.","Soaps, detergents, shampoos, skincare and personal grooming.","Gillette India Limited specializes in soaps, detergents, shampoos, skincare and personal grooming.",2024-01-01,9999-12-31,2026-08-23,12964.0,NSE BROAD MARKET (EQ)
GINNIFILA,Ginni Filaments Limited,,TEXTILES,SEC_TEXTILES,Cotton Spinning & Yarns,IND_COTTON_SPINNING_YARNS,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'TEXTILES' and Industry 'Cotton Spinning & Yarns' based on core economic business exposure: Combed cotton fine yarns, non-woven spunlace fabric and wet cleansing wipes.","Combed cotton fine yarns, non-woven spunlace fabric and wet cleansing wipes.","Ginni Filaments Limited specializes in combed cotton fine yarns, non-woven spunlace fabric and wet cleansing wipes.",2024-01-01,9999-12-31,2026-08-23,222.12,NSE TRADE-TO-TRADE (T2T)
GIPCL,Gujarat Industries Power Company Limited,,POWER,SEC_POWER,Conventional Thermal & Fossil Power,IND_CONVENTIONAL_THERMAL_FOSSIL_POWER,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'POWER' and Industry 'Conventional Thermal & Fossil Power' based on core economic business exposure: Large-scale thermal power generation, pit-head coal plants and baseload electricity generation.","Large-scale thermal power generation, pit-head coal plants and baseload electricity generation.","Gujarat Industries Power Company Limited specializes in large-scale thermal power generation, pit-head coal plants and baseload electricity generation.",2024-01-01,9999-12-31,2026-08-23,9099.88,NSE BROAD MARKET (EQ)
GIRIRAJ,GIRIRAJ,,CONSTRUCTION & INFRASTRUCTURE,SEC_CONSTRUCTION_INFRASTRUCTURE,Civil & Commercial Construction,IND_CIVIL_COMMERCIAL_CONSTRUCTION,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'CONSTRUCTION & INFRASTRUCTURE' and Industry 'Civil & Commercial Construction' based on core economic business exposure: Civil infrastructure construction and contracting.,Civil infrastructure construction and contracting.,GIRIRAJ specializes in civil infrastructure construction and contracting.,2024-01-01,9999-12-31,2026-08-23,50.0,NSE EMERGE (SME)
GJL,GJL,,JEWELLERY,SEC_JEWELLERY,Bridal Gold Jewellery & Retail Showrooms,IND_BRIDAL_GOLD_JEWELLERY_RETAIL_SHOWROOMS,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'JEWELLERY' and Industry 'Bridal Gold Jewellery & Retail Showrooms' based on core economic business exposure: Handcrafted gold jewellery and gemstone retail.,Handcrafted gold jewellery and gemstone retail.,GJL specializes in handcrafted gold jewellery and gemstone retail.,2024-01-01,9999-12-31,2026-08-23,200.0,NSE TRADE-TO-TRADE (T2T)
GKB,GKB Ophthalmics Limited,,DEFENCE & AEROSPACE,SEC_DEFENCE_AEROSPACE,Aerospace & Fighter Aircraft,IND_AEROSPACE_FIGHTER_AIRCRAFT,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'DEFENCE & AEROSPACE' and Industry 'Aerospace & Fighter Aircraft' based on core economic business exposure: Fighter aircraft, helicopters and aero-engine systems.","Fighter aircraft, helicopters and aero-engine systems.","GKB Ophthalmics Limited specializes in fighter aircraft, helicopters and aero-engine systems.",2024-01-01,9999-12-31,2026-08-23,200.0,NSE BROAD MARKET (EQ)
GKENERGY,GK Energy Limited,,POWER,SEC_POWER,Conventional Thermal & Fossil Power,IND_CONVENTIONAL_THERMAL_FOSSIL_POWER,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'POWER' and Industry 'Conventional Thermal & Fossil Power' based on core economic business exposure: Large-scale thermal power generation, pit-head coal plants and baseload electricity generation.","Large-scale thermal power generation, pit-head coal plants and baseload electricity generation.","GK Energy Limited specializes in large-scale thermal power generation, pit-head coal plants and baseload electricity generation.",2024-01-01,9999-12-31,2026-08-23,4849.75,NSE BROAD MARKET (EQ)
GKSL,Gujarat Kidney And Super Speciality Limited,,HEALTHCARE SERVICES,SEC_HEALTHCARE_SERVICES,Tertiary Hospitals & Clinics,IND_TERTIARY_HOSPITALS_CLINICS,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'HEALTHCARE SERVICES' and Industry 'Tertiary Hospitals & Clinics' based on core economic business exposure: Urology, nephrology, kidney transplant and super-specialty tertiary care hospital beds.","Urology, nephrology, kidney transplant and super-specialty tertiary care hospital beds.","Gujarat Kidney And Super Speciality Limited specializes in urology, nephrology, kidney transplant and super-specialty tertiary care hospital beds.",2024-01-01,9999-12-31,2026-08-23,7859.25,NSE BROAD MARKET (EQ)
