date,symbol,industry,basic_industry,close,stock_strength_score,momentum_20d,market_rs_20d,volume_confirmation_score
2025-06-13,VLEGOV,Diversified Commercial,Diversified Commercial,56.58,26.59,-1.8390006939625336,-3.86,40.0
2025-06-16,VLEGOV,Diversified Commercial,Diversified Commercial,55.44,20.54,-5.698248001360772,-7.72,40.0
2025-06-17,VLEGOV,Diversified Commercial,Diversified Commercial,54.33,15.18,-9.389593062041367,-11.41,40.0
2025-06-18,VLEGOV,Diversified Commercial,Diversified Commercial,53.24,13.05,-12.93540474243663,-14.96,40.0
2025-06-19,VLEGOV,Diversified Commercial,Diversified Commercial,52.17,12.08,-16.354016354016345,-18.37,40.0
2025-06-20,VLEGOV,Diversified Commercial,Diversified Commercial,51.12,11.13,-19.63527747209558,-21.66,40.0
2025-06-23,VLEGOV,Diversified Commercial,Diversified Commercial,51.86,20.39,-20.067817509247842,-22.09,100.0
2025-06-24,VLEGOV,Diversified Commercial,Diversified Commercial,49.51,6.44,-22.129600503302925,-24.15,10.0
2025-06-25,VLEGOV,Diversified Commercial,Diversified Commercial,47.12,10.47,-27.34001542020046,-29.36,40.0
2025-06-26,VLEGOV,Diversified Commercial,Diversified Commercial,44.91,5.79,-29.33123524783635,-31.35,10.0
2025-06-27,VLEGOV,Diversified Commercial,Diversified Commercial,47.15,19.59,-24.656439757110892,-26.68,100.0
2025-06-30,VLEGOV,Diversified Commercial,Diversified Commercial,49.5,14.63,-22.413793103448278,-24.43,65.0
2025-07-01,VLEGOV,Diversified Commercial,Diversified Commercial,51.97,14.77,-20.095325953259547,-22.12,65.0
2025-07-02,VLEGOV,Diversified Commercial,Diversified Commercial,54.55,29.99,-14.404519064804644,-16.42,100.0
2025-07-03,VLEGOV,Diversified Commercial,Diversified Commercial,57.27,26.41,-10.375586854460083,-12.4,65.0
2025-07-04,VLEGOV,Diversified Commercial,Diversified Commercial,56.12,22.78,-10.380070265091025,-12.4,40.0
2025-07-07,VLEGOV,Diversified Commercial,Diversified Commercial,54.99,23.54,-10.381355932203384,-12.4,40.0
2025-07-08,VLEGOV,Diversified Commercial,Diversified Commercial,53.89,14.6,-10.37751538333611,-12.4,40.0
2025-07-09,VLEGOV,Diversified Commercial,Diversified Commercial,52.81,14.7,-10.369993211133743,-12.39,40.0
2025-07-10,VLEGOV,Diversified Commercial,Diversified Commercial,51.75,13.9,-10.374090751645316,-12.39,40.0
2025-07-11,VLEGOV,Diversified Commercial,Diversified Commercial,50.71,13.71,-10.374690703428769,-12.39,40.0
2025-07-14,VLEGOV,Diversified Commercial,Diversified Commercial,49.69,14.15,-10.371572871572877,-12.39,40.0
2025-07-15,VLEGOV,Diversified Commercial,Diversified Commercial,48.69,13.26,-10.381004969630037,-12.4,40.0
2025-07-16,VLEGOV,Diversified Commercial,Diversified Commercial,49.5,24.35,-7.024793388429751,-9.04,100.0
2025-07-17,VLEGOV,Diversified Commercial,Diversified Commercial,48.51,13.67,-7.015526164462338,-9.04,40.0
2025-07-18,VLEGOV,Diversified Commercial,Diversified Commercial,49.45,28.42,-3.2668231611893472,-5.29,100.0
2025-07-21,VLEGOV,Diversified Commercial,Diversified Commercial,50.43,24.56,-2.7574238333976098,-4.78,65.0
2025-07-22,VLEGOV,Diversified Commercial,Diversified Commercial,51.0,51.44,3.0094930317107638,0.99,100.0
2025-07-23,VLEGOV,Diversified Commercial,Diversified Commercial,50.05,51.12,6.218166383701185,4.2,40.0
2025-07-24,VLEGOV,Diversified Commercial,Diversified Commercial,49.3,55.68,9.77510576708973,7.76,40.0
2025-07-25,VLEGOV,Diversified Commercial,Diversified Commercial,48.31,44.26,2.4602332979851704,0.44,10.0
2025-07-28,VLEGOV,Diversified Commercial,Diversified Commercial,47.34,32.69,-4.363636363636358,-6.38,40.0
2025-07-29,VLEGOV,Diversified Commercial,Diversified Commercial,46.39,16.34,-10.736963632865116,-12.76,40.0
2025-07-30,VLEGOV,Diversified Commercial,Diversified Commercial,45.46,11.9,-16.66361136571952,-18.68,40.0
2025-07-31,VLEGOV,Diversified Commercial,Diversified Commercial,44.55,10.67,-22.210581456259824,-24.23,40.0
2025-08-01,VLEGOV,Diversified Commercial,Diversified Commercial,45.0,15.04,-19.814682822523167,-21.83,65.0
2025-08-04,VLEGOV,Diversified Commercial,Diversified Commercial,45.9,16.18,-16.53027823240589,-18.55,65.0
2025-08-05,VLEGOV,Diversified Commercial,Diversified Commercial,46.81,18.91,-13.137873445908333,-15.16,65.0
2025-08-06,VLEGOV,Diversified Commercial,Diversified Commercial,47.74,27.05,-9.60045445938269,-11.62,65.0
2025-08-07,VLEGOV,Diversified Commercial,Diversified Commercial,46.78,23.93,-9.603864734299517,-11.62,40.0
2025-08-08,VLEGOV,Diversified Commercial,Diversified Commercial,45.84,24.77,-9.60362847564582,-11.62,40.0
2025-08-11,VLEGOV,Diversified Commercial,Diversified Commercial,43.99,15.82,-11.471120949889302,-13.49,10.0
2025-08-12,VLEGOV,Diversified Commercial,Diversified Commercial,43.88,20.75,-9.878825220784549,-11.9,10.0
2025-08-13,VLEGOV,Diversified Commercial,Diversified Commercial,42.17,16.16,-14.808080808080803,-16.83,40.0
2025-08-14,VLEGOV,Diversified Commercial,Diversified Commercial,40.08,9.44,-17.377860235003094,-19.4,10.0
2025-08-18,VLEGOV,Diversified Commercial,Diversified Commercial,38.07,6.34,-23.01314459049545,-25.03,10.0
2025-08-19,VLEGOV,Diversified Commercial,Diversified Commercial,39.96,20.07,-20.76145151695419,-22.78,100.0
2025-08-20,VLEGOV,Diversified Commercial,Diversified Commercial,37.96,5.61,-25.568627450980387,-27.59,10.0
2025-08-21,VLEGOV,Diversified Commercial,Diversified Commercial,36.62,5.37,-26.833166833166832,-28.85,10.0
2025-08-22,VLEGOV,Diversified Commercial,Diversified Commercial,36.67,13.64,-25.61866125760648,-27.64,65.0
2026-07-02,VLEGOV,Diversified Commercial,Diversified Commercial,11.17,5.62,-76.87849306561789,-78.9,10.0
2026-07-03,VLEGOV,Diversified Commercial,Diversified Commercial,11.18,13.87,-76.3836079425433,-78.4,65.0
2026-07-06,VLEGOV,Diversified Commercial,Diversified Commercial,11.03,10.15,-76.22332399223971,-78.24,40.0
2026-07-07,VLEGOV,Diversified Commercial,Diversified Commercial,10.5,5.58,-76.90277166739992,-78.92,10.0
2026-07-08,VLEGOV,Diversified Commercial,Diversified Commercial,10.12,10.09,-77.28395061728395,-79.3,40.0
2026-07-09,VLEGOV,Diversified Commercial,Diversified Commercial,10.61,13.87,-76.42222222222223,-78.44,65.0
2026-07-10,VLEGOV,Diversified Commercial,Diversified Commercial,11.14,14.0,-75.72984749455338,-77.75,65.0
2026-07-13,VLEGOV,Diversified Commercial,Diversified Commercial,11.69,19.36,-75.0267036957915,-77.05,100.0
2026-07-14,VLEGOV,Diversified Commercial,Diversified Commercial,12.27,14.19,-74.29828236279849,-76.32,65.0
2026-07-15,VLEGOV,Diversified Commercial,Diversified Commercial,12.05,10.41,-74.24112868747328,-76.26,40.0
2026-07-16,VLEGOV,Diversified Commercial,Diversified Commercial,11.81,10.33,-74.23647469458987,-76.26,40.0
2026-07-17,VLEGOV,Diversified Commercial,Diversified Commercial,11.58,10.41,-73.67583541714026,-75.7,40.0
2026-07-20,VLEGOV,Diversified Commercial,Diversified Commercial,11.35,10.43,-74.13400182315407,-76.15,40.0
2026-07-21,VLEGOV,Diversified Commercial,Diversified Commercial,11.13,10.38,-73.6068294996443,-75.63,40.0
2026-07-22,VLEGOV,Diversified Commercial,Diversified Commercial,10.91,10.49,-72.77944111776446,-74.8,40.0
2026-07-23,VLEGOV,Diversified Commercial,Diversified Commercial,10.7,10.57,-71.89387969529814,-73.91,40.0
2026-07-24,VLEGOV,Diversified Commercial,Diversified Commercial,10.49,10.43,-73.74874874874875,-75.77,40.0
2026-07-27,VLEGOV,Diversified Commercial,Diversified Commercial,10.69,14.33,-71.83877766069546,-73.86,65.0
2026-07-28,VLEGOV,Diversified Commercial,Diversified Commercial,10.9,14.43,-70.23484434735117,-72.25,65.0
2026-07-29,VLEGOV,Diversified Commercial,Diversified Commercial,10.69,10.61,-70.84810471775293,-72.87,40.0
2026-07-30,VLEGOV,Diversified Commercial,Diversified Commercial,10.48,25.97,-6.177260519247985,-8.2,40.0
2026-07-31,VLEGOV,Diversified Commercial,Diversified Commercial,10.4,22.48,-6.976744186046502,-9.0,40.0
2026-08-03,VLEGOV,Diversified Commercial,Diversified Commercial,10.35,21.47,-6.165004533091567,-8.19,40.0
2026-08-04,VLEGOV,Diversified Commercial,Diversified Commercial,10.55,43.31,0.4761904761904745,-1.54,65.0
2026-08-05,VLEGOV,Diversified Commercial,Diversified Commercial,10.76,52.58,6.324110671936767,4.3,65.0
2026-08-06,VLEGOV,Diversified Commercial,Diversified Commercial,10.97,47.97,3.3930254476908672,1.37,65.0
2026-08-07,VLEGOV,Diversified Commercial,Diversified Commercial,10.94,30.3,-1.795332136445249,-3.82,40.0
2026-08-10,VLEGOV,Diversified Commercial,Diversified Commercial,10.74,18.15,-8.126603934987164,-10.15,40.0
2026-08-11,VLEGOV,Diversified Commercial,Diversified Commercial,10.53,12.21,-14.180929095354522,-16.2,40.0
2026-08-12,VLEGOV,Diversified Commercial,Diversified Commercial,10.32,12.25,-14.35684647302905,-16.38,40.0
2026-08-13,VLEGOV,Diversified Commercial,Diversified Commercial,10.12,7.71,-14.309906858594424,-16.33,10.0
2026-08-14,VLEGOV,Diversified Commercial,Diversified Commercial,9.92,7.41,-14.335060449050086,-16.36,10.0
2026-08-17,VLEGOV,Diversified Commercial,Diversified Commercial,9.73,12.17,-14.27312775330396,-16.29,40.0
2026-08-18,VLEGOV,Diversified Commercial,Diversified Commercial,9.54,11.85,-14.285714285714302,-16.31,40.0
2026-08-19,VLEGOV,Diversified Commercial,Diversified Commercial,9.35,11.67,-14.298808432630617,-16.32,40.0
2026-08-20,VLEGOV,Diversified Commercial,Diversified Commercial,9.53,22.65,-10.934579439252335,-12.95,100.0
2026-08-21,VLEGOV,Diversified Commercial,Diversified Commercial,9.72,21.03,-7.340324118207809,-9.36,65.0
2024-07-30,VLINFRA,Diversified Commercial,Diversified Commercial,83.75,55.24,,-2.02,40.0
2024-07-31,VLINFRA,Diversified Commercial,Diversified Commercial,87.9,59.36,,-2.02,65.0
2024-08-01,VLINFRA,Diversified Commercial,Diversified Commercial,92.25,60.83,,-2.02,65.0
2024-08-02,VLINFRA,Diversified Commercial,Diversified Commercial,96.85,62.14,,-2.02,65.0
2024-08-05,VLINFRA,Diversified Commercial,Diversified Commercial,101.65,65.84,,-2.02,65.0
2024-08-06,VLINFRA,Diversified Commercial,Diversified Commercial,106.7,71.82,,-2.02,100.0
2024-08-07,VLINFRA,Diversified Commercial,Diversified Commercial,102.05,55.48,,-2.02,10.0
2024-08-08,VLINFRA,Diversified Commercial,Diversified Commercial,107.15,64.68,,-2.02,65.0
2024-08-09,VLINFRA,Diversified Commercial,Diversified Commercial,112.5,64.04,,-2.02,65.0
2024-08-12,VLINFRA,Diversified Commercial,Diversified Commercial,118.1,64.01,,-2.02,65.0
2024-08-13,VLINFRA,Diversified Commercial,Diversified Commercial,122.7,70.91,,-2.02,100.0
2024-08-14,VLINFRA,Diversified Commercial,Diversified Commercial,113.0,57.75,,-2.02,10.0
2024-08-15,VLINFRA,Diversified Commercial,Diversified Commercial,113.0,57.41,,-2.02,10.0
2024-08-16,VLINFRA,Diversified Commercial,Diversified Commercial,110.45,58.03,,-2.02,40.0
2024-08-19,VLINFRA,Diversified Commercial,Diversified Commercial,104.25,57.33,,-2.02,40.0
2024-08-20,VLINFRA,Diversified Commercial,Diversified Commercial,103.5,56.36,,-2.02,40.0
2024-08-21,VLINFRA,Diversified Commercial,Diversified Commercial,115.45,60.79,,-2.02,65.0
2024-08-22,VLINFRA,Diversified Commercial,Diversified Commercial,115.25,56.25,,-2.02,40.0
2024-08-23,VLINFRA,Diversified Commercial,Diversified Commercial,112.05,57.56,,-2.02,40.0
2024-08-26,VLINFRA,Diversified Commercial,Diversified Commercial,110.75,57.74,,-2.02,40.0
2024-08-27,VLINFRA,Diversified Commercial,Diversified Commercial,106.45,82.0,27.104477611940304,25.08,40.0
2024-08-28,VLINFRA,Diversified Commercial,Diversified Commercial,104.6,67.74,18.99886234357222,16.98,40.0
2024-08-29,VLINFRA,Diversified Commercial,Diversified Commercial,97.25,51.69,5.420054200542013,3.4,40.0
2024-08-30,VLINFRA,Diversified Commercial,Diversified Commercial,95.4,32.04,-1.4971605575632263,-3.52,40.0
2024-09-02,VLINFRA,Diversified Commercial,Diversified Commercial,97.35,23.95,-4.23020167240532,-6.25,65.0
2024-09-03,VLINFRA,Diversified Commercial,Diversified Commercial,90.85,12.0,-14.854732895970013,-16.87,40.0
2024-09-04,VLINFRA,Diversified Commercial,Diversified Commercial,84.95,10.91,-16.75649191572758,-18.78,40.0
2024-09-05,VLINFRA,Diversified Commercial,Diversified Commercial,85.9,14.4,-19.832011199253387,-21.85,65.0
2024-09-06,VLINFRA,Diversified Commercial,Diversified Commercial,86.25,14.13,-23.33333333333333,-25.35,65.0
2024-09-09,VLINFRA,Diversified Commercial,Diversified Commercial,88.0,14.43,-25.486875529212526,-27.51,65.0
2024-09-10,VLINFRA,Diversified Commercial,Diversified Commercial,85.45,10.16,-30.358598207008967,-32.38,40.0
2024-09-11,VLINFRA,Diversified Commercial,Diversified Commercial,83.05,9.79,-26.50442477876106,-28.52,40.0
2024-09-12,VLINFRA,Diversified Commercial,Diversified Commercial,83.7,13.78,-25.92920353982301,-27.95,65.0
2024-09-13,VLINFRA,Diversified Commercial,Diversified Commercial,83.55,10.09,-24.35491172476234,-26.37,40.0
2024-09-16,VLINFRA,Diversified Commercial,Diversified Commercial,82.15,10.13,-21.19904076738609,-23.22,40.0
2024-09-17,VLINFRA,Diversified Commercial,Diversified Commercial,76.35,9.64,-26.231884057971023,-28.25,40.0
2024-09-18,VLINFRA,Diversified Commercial,Diversified Commercial,72.9,9.46,-36.85578172368991,-38.88,40.0
2024-09-19,VLINFRA,Diversified Commercial,Diversified Commercial,67.3,9.56,-41.60520607375271,-43.63,40.0
2024-09-20,VLINFRA,Diversified Commercial,Diversified Commercial,78.2,14.92,-30.209727800089237,-32.23,65.0
2024-09-23,VLINFRA,Diversified Commercial,Diversified Commercial,79.1,15.12,-28.577878103837474,-30.6,65.0
2024-09-24,VLINFRA,Diversified Commercial,Diversified Commercial,75.0,10.84,-29.54438703616722,-31.56,40.0
2024-09-25,VLINFRA,Diversified Commercial,Diversified Commercial,73.65,10.7,-29.588910133843203,-31.61,40.0
2024-09-26,VLINFRA,Diversified Commercial,Diversified Commercial,74.2,14.78,-23.701799485861173,-25.72,65.0
2024-09-27,VLINFRA,Diversified Commercial,Diversified Commercial,74.5,15.09,-21.9077568134172,-23.93,65.0
2024-09-30,VLINFRA,Diversified Commercial,Diversified Commercial,74.05,11.24,-23.93425783256291,-25.95,40.0
2024-10-01,VLINFRA,Diversified Commercial,Diversified Commercial,75.0,15.78,-17.446340121078695,-19.47,65.0
2024-10-02,VLINFRA,Diversified Commercial,Diversified Commercial,75.0,14.46,-11.712772218952328,-13.73,40.0
2024-10-03,VLINFRA,Diversified Commercial,Diversified Commercial,72.65,13.13,-15.424912689173453,-17.44,40.0
2024-10-04,VLINFRA,Diversified Commercial,Diversified Commercial,75.0,18.78,-13.043478260869568,-15.06,65.0
2024-10-07,VLINFRA,Diversified Commercial,Diversified Commercial,69.0,11.52,-21.590909090909093,-23.61,40.0
2024-10-08,VLINFRA,Diversified Commercial,Diversified Commercial,70.2,16.16,-17.84669397308367,-19.87,65.0
2024-10-09,VLINFRA,Diversified Commercial,Diversified Commercial,69.05,11.79,-16.857314870559904,-18.88,40.0
2024-10-10,VLINFRA,Diversified Commercial,Diversified Commercial,72.5,18.0,-13.381123058542421,-15.4,65.0
2024-10-11,VLINFRA,Diversified Commercial,Diversified Commercial,70.0,12.1,-16.217833632555354,-18.24,40.0
2024-10-14,VLINFRA,Diversified Commercial,Diversified Commercial,66.95,11.24,-18.502738892270244,-20.52,40.0
2024-10-15,VLINFRA,Diversified Commercial,Diversified Commercial,64.8,12.25,-15.127701375245572,-17.15,40.0
2024-10-16,VLINFRA,Diversified Commercial,Diversified Commercial,66.25,21.45,-9.122085048010986,-11.14,65.0
2024-10-17,VLINFRA,Diversified Commercial,Diversified Commercial,65.3,32.53,-2.9717682020802383,-4.99,40.0
2024-10-18,VLINFRA,Diversified Commercial,Diversified Commercial,64.0,10.68,-18.158567774936063,-20.18,40.0
2024-10-21,VLINFRA,Diversified Commercial,Diversified Commercial,62.9,10.86,-20.480404551201005,-22.5,40.0
2024-10-22,VLINFRA,Diversified Commercial,Diversified Commercial,59.75,7.43,-20.333333333333336,-22.35,10.0
2024-10-23,VLINFRA,Diversified Commercial,Diversified Commercial,56.95,10.56,-22.674813306177867,-24.69,40.0
2024-10-24,VLINFRA,Diversified Commercial,Diversified Commercial,54.85,5.57,-26.07816711590296,-28.1,10.0
2024-10-25,VLINFRA,Diversified Commercial,Diversified Commercial,55.6,20.05,-25.369127516778523,-27.39,100.0
2024-10-28,VLINFRA,Diversified Commercial,Diversified Commercial,57.25,15.74,-22.687373396353816,-24.71,65.0
2024-10-29,VLINFRA,Diversified Commercial,Diversified Commercial,58.0,15.61,-22.666666666666668,-24.69,65.0
2024-10-30,VLINFRA,Diversified Commercial,Diversified Commercial,57.15,6.42,-23.799999999999997,-25.82,10.0
2024-10-31,VLINFRA,Diversified Commercial,Diversified Commercial,60.0,16.49,-17.412250516173444,-19.43,65.0
2024-11-01,VLINFRA,Diversified Commercial,Diversified Commercial,63.0,16.25,-16.000000000000004,-18.02,65.0
2024-11-04,VLINFRA,Diversified Commercial,Diversified Commercial,65.0,41.44,-5.797101449275366,-7.82,100.0
2024-11-05,VLINFRA,Diversified Commercial,Diversified Commercial,65.5,36.38,-6.695156695156701,-8.72,65.0
2024-11-06,VLINFRA,Diversified Commercial,Diversified Commercial,64.95,28.14,-5.937726285300505,-7.96,10.0
2024-11-07,VLINFRA,Diversified Commercial,Diversified Commercial,64.9,25.85,-10.482758620689648,-12.5,40.0
2024-11-08,VLINFRA,Diversified Commercial,Diversified Commercial,65.55,40.85,-6.357142857142861,-8.38,65.0
2024-11-11,VLINFRA,Diversified Commercial,Diversified Commercial,65.25,50.88,-2.5392083644510843,-4.56,40.0
2024-11-12,VLINFRA,Diversified Commercial,Diversified Commercial,64.95,61.15,0.23148148148148806,-1.79,40.0
2024-11-13,VLINFRA,Diversified Commercial,Diversified Commercial,61.7,41.55,-6.867924528301883,-8.89,40.0
2024-11-14,VLINFRA,Diversified Commercial,Diversified Commercial,58.65,28.41,-10.183767228177643,-12.2,40.0
2024-11-18,VLINFRA,Diversified Commercial,Diversified Commercial,55.75,23.46,-12.890625,-14.91,40.0
2024-11-19,VLINFRA,Diversified Commercial,Diversified Commercial,54.5,14.46,-13.35453100158982,-15.37,10.0
2024-11-20,VLINFRA,Diversified Commercial,Diversified Commercial,54.5,16.56,-8.786610878661083,-10.81,10.0
2024-11-21,VLINFRA,Diversified Commercial,Diversified Commercial,53.1,24.95,-6.760316066725203,-8.78,10.0
2024-11-22,VLINFRA,Diversified Commercial,Diversified Commercial,51.15,25.77,-6.745670009115779,-8.77,40.0
2024-11-25,VLINFRA,Diversified Commercial,Diversified Commercial,49.7,14.8,-10.611510791366907,-12.63,40.0
2024-11-26,VLINFRA,Diversified Commercial,Diversified Commercial,48.05,11.22,-16.069868995633197,-18.09,40.0
2024-11-27,VLINFRA,Diversified Commercial,Diversified Commercial,50.35,16.3,-13.189655172413794,-15.21,65.0
2024-11-28,VLINFRA,Diversified Commercial,Diversified Commercial,52.85,23.09,-7.5240594925634285,-9.54,65.0
2024-11-29,VLINFRA,Diversified Commercial,Diversified Commercial,55.45,24.14,-7.58333333333333,-9.6,65.0
2024-12-02,VLINFRA,Diversified Commercial,Diversified Commercial,57.75,38.71,-8.333333333333337,-10.35,100.0
2024-12-03,VLINFRA,Diversified Commercial,Diversified Commercial,59.45,30.0,-8.53846153846154,-10.56,65.0
2024-12-04,VLINFRA,Diversified Commercial,Diversified Commercial,60.55,31.15,-7.557251908396956,-9.58,65.0
2024-12-05,VLINFRA,Diversified Commercial,Diversified Commercial,59.35,27.37,-8.622016936104693,-10.64,40.0
2024-12-06,VLINFRA,Diversified Commercial,Diversified Commercial,58.2,24.92,-10.323574730354391,-12.34,40.0
