date,basic_industry,Q1_CURRENT_STRENGTH,EXPECTED_RETURN_20D,P_gt_5pct_20D,BEST_HORIZON,OPPORTUNITY_CLASS,Q3_KEY_POSITIVE_DRIVERS,Q3_KEY_RISK_FACTORS
2025-01-02,Capital Goods,45.8,0.22,26.3,5D_SHORT_TERM,EMERGING_LEADER,+Strength Accelerating (+6.9 pts),-Weak Breadth Participation (52% > SMA50); -Underperforming NIFTY (-1.6% 20D RS)
2025-01-03,Capital Goods,50.6,2.07,34.6,5D_SHORT_TERM,EMERGING_LEADER,+Strength Accelerating (+10.7 pts); +Volume Accumulation (1.7x 20D avg),-Weak Breadth Participation (59% > SMA50); -Underperforming NIFTY (-0.5% 20D RS)
2025-01-06,Capital Goods,36.3,-4.02,12.7,60D_STRUCTURAL,NEUTRAL,,-Weak Breadth Participation (41% > SMA50); -Underperforming NIFTY (-4.0% 20D RS)
2025-01-07,Capital Goods,39.4,-3.04,15.1,60D_STRUCTURAL,NEUTRAL,,-Weak Breadth Participation (48% > SMA50); -Underperforming NIFTY (-2.8% 20D RS)
2025-01-08,Capital Goods,35.1,-5.11,10.4,60D_STRUCTURAL,WEAKENING,,-Weak Breadth Participation (41% > SMA50); -Underperforming NIFTY (-4.8% 20D RS)
2025-01-09,Capital Goods,30.6,-7.37,6.9,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (33% > SMA50); -Underperforming NIFTY (-5.2% 20D RS)
2025-01-10,Capital Goods,26.6,-8.33,5.8,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.4x 20D avg),-Weak Breadth Participation (19% > SMA50); -Underperforming NIFTY (-7.7% 20D RS)
2025-01-13,Capital Goods,19.4,-10.06,4.2,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (15% > SMA50); -Underperforming NIFTY (-12.2% 20D RS)
2025-01-14,Capital Goods,21.0,-9.67,4.5,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (15% > SMA50); -Underperforming NIFTY (-10.6% 20D RS)
2025-01-15,Capital Goods,20.4,-9.75,4.4,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (15% > SMA50); -Underperforming NIFTY (-9.5% 20D RS)
2025-01-16,Capital Goods,22.2,-8.15,6.0,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (15% > SMA50); -Underperforming NIFTY (-8.0% 20D RS)
2025-01-17,Capital Goods,22.6,-7.28,7.0,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (15% > SMA50); -Underperforming NIFTY (-6.3% 20D RS)
2025-01-20,Capital Goods,25.5,-4.78,11.1,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+6.1 pts),-Weak Breadth Participation (19% > SMA50); -Underperforming NIFTY (-5.8% 20D RS)
2025-01-21,Capital Goods,21.9,-6.57,8.0,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (15% > SMA50); -Underperforming NIFTY (-7.7% 20D RS)
2025-01-22,Capital Goods,21.4,-6.66,7.8,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (15% > SMA50); -Underperforming NIFTY (-10.0% 20D RS)
2025-01-23,Capital Goods,21.0,-7.18,7.1,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (15% > SMA50); -Underperforming NIFTY (-9.7% 20D RS)
2025-01-24,Capital Goods,20.6,-7.43,6.8,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (15% > SMA50); -Underperforming NIFTY (-12.1% 20D RS)
2025-01-27,Capital Goods,16.5,-9.67,4.5,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (7% > SMA50); -Underperforming NIFTY (-14.3% 20D RS)
2025-01-28,Capital Goods,18.3,-8.27,5.8,60D_STRUCTURAL,LAGGING,+Volume Accumulation (2.1x 20D avg),-Weak Breadth Participation (7% > SMA50); -Underperforming NIFTY (-17.3% 20D RS)
2025-01-29,Capital Goods,15.6,-9.32,4.8,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (7% > SMA50); -Underperforming NIFTY (-15.3% 20D RS)
2025-01-30,Capital Goods,14.8,-9.58,4.6,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.2x 20D avg),-Weak Breadth Participation (4% > SMA50); -Underperforming NIFTY (-15.9% 20D RS)
2025-01-31,Capital Goods,18.6,-7.91,6.2,60D_STRUCTURAL,LAGGING,+Volume Accumulation (1.4x 20D avg),-Weak Breadth Participation (11% > SMA50); -Underperforming NIFTY (-14.5% 20D RS)
2025-02-03,Capital Goods,15.9,-8.28,5.8,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (7% > SMA50); -Underperforming NIFTY (-15.4% 20D RS)
2025-02-04,Capital Goods,15.8,-8.64,5.4,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (7% > SMA50); -Underperforming NIFTY (-15.6% 20D RS)
2025-02-05,Capital Goods,22.4,-5.42,9.8,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+6.8 pts); +Volume Accumulation (1.8x 20D avg),-Weak Breadth Participation (15% > SMA50); -Underperforming NIFTY (-13.4% 20D RS)
2025-02-06,Capital Goods,21.4,-5.65,9.4,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+6.7 pts); +Volume Accumulation (1.3x 20D avg),-Weak Breadth Participation (15% > SMA50); -Underperforming NIFTY (-11.7% 20D RS)
2025-02-07,Capital Goods,19.5,-7.15,7.2,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (7% > SMA50); -Underperforming NIFTY (-10.3% 20D RS)
2025-02-10,Capital Goods,22.6,-5.39,9.9,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+6.6 pts),-Weak Breadth Participation (7% > SMA50); -Underperforming NIFTY (-7.6% 20D RS)
2025-02-11,Capital Goods,18.6,-7.05,7.3,60D_STRUCTURAL,LAGGING,+Strength Accelerating (+2.8 pts); +Volume Accumulation (1.5x 20D avg),-Weak Breadth Participation (7% > SMA50); -Underperforming NIFTY (-12.7% 20D RS)
2025-02-12,Capital Goods,20.2,-7.53,6.7,60D_STRUCTURAL,LAGGING,+Volume Accumulation (2.0x 20D avg),-Weak Breadth Participation (7% > SMA50); -Underperforming NIFTY (-13.2% 20D RS)
2025-02-13,Capital Goods,14.6,-9.74,4.5,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (4% > SMA50); -Underperforming NIFTY (-14.7% 20D RS)
2025-02-14,Capital Goods,11.0,-10.88,3.6,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.2x 20D avg),-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-19.6% 20D RS)
2025-02-17,Capital Goods,10.7,-11.55,3.2,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.2x 20D avg),-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-22.2% 20D RS)
2025-02-18,Capital Goods,12.2,-10.22,4.1,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.6x 20D avg),-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-22.9% 20D RS)
2025-02-19,Capital Goods,12.2,-10.53,3.9,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.4x 20D avg),-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-18.8% 20D RS)
2025-02-20,Capital Goods,12.1,-9.53,4.6,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-17.4% 20D RS)
2025-02-21,Capital Goods,15.0,-7.67,6.5,60D_STRUCTURAL,LAGGING,+Strength Accelerating (+4.0 pts),-Weak Breadth Participation (4% > SMA50); -Underperforming NIFTY (-15.3% 20D RS)
2025-02-24,Capital Goods,16.1,-7.16,7.1,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+5.4 pts),-Weak Breadth Participation (4% > SMA50); -Underperforming NIFTY (-12.9% 20D RS)
2025-02-25,Capital Goods,16.1,-7.43,6.8,60D_STRUCTURAL,LAGGING,+Strength Accelerating (+3.9 pts),-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-11.8% 20D RS)
2025-02-27,Capital Goods,24.6,-3.84,13.1,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+12.5 pts); +Volume Accumulation (4.4x 20D avg),-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-16.6% 20D RS)
2025-02-28,Capital Goods,14.2,-8.23,5.9,60D_STRUCTURAL,LAGGING,+Strength Accelerating (+2.0 pts); +Volume Accumulation (1.7x 20D avg),-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-18.1% 20D RS)
2025-03-03,Capital Goods,11.5,-9.86,4.4,60D_STRUCTURAL,LAGGING,+Volume Accumulation (1.3x 20D avg),-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-21.3% 20D RS)
2025-03-04,Capital Goods,14.4,-8.84,5.2,60D_STRUCTURAL,LAGGING,+Volume Accumulation (1.4x 20D avg),-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-16.4% 20D RS)
2025-03-05,Capital Goods,15.0,-8.59,5.5,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (4% > SMA50); -Underperforming NIFTY (-15.1% 20D RS)
2025-03-06,Capital Goods,20.3,-7.93,6.2,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.2x 20D avg),-Weak Breadth Participation (18% > SMA50); -Underperforming NIFTY (-13.8% 20D RS)
2025-03-07,Capital Goods,18.9,-6.6,7.9,60D_STRUCTURAL,LAGGING,+Strength Accelerating (+4.8 pts),-Weak Breadth Participation (14% > SMA50); -Underperforming NIFTY (-13.7% 20D RS)
2025-03-10,Capital Goods,13.8,-8.27,5.8,60D_STRUCTURAL,LAGGING,+Strength Accelerating (+2.3 pts),-Weak Breadth Participation (4% > SMA50); -Underperforming NIFTY (-14.4% 20D RS)
2025-03-11,Capital Goods,16.2,-7.81,6.3,60D_STRUCTURAL,LAGGING,+Volume Accumulation (1.3x 20D avg),-Weak Breadth Participation (4% > SMA50); -Underperforming NIFTY (-13.8% 20D RS)
2025-03-12,Capital Goods,17.0,-7.56,6.6,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (7% > SMA50); -Underperforming NIFTY (-11.3% 20D RS)
2025-03-13,Capital Goods,17.3,-8.38,5.7,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (7% > SMA50); -Underperforming NIFTY (-11.3% 20D RS)
2025-03-17,Capital Goods,18.8,-7.51,6.7,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (11% > SMA50); -Underperforming NIFTY (-11.3% 20D RS)
2025-03-18,Capital Goods,29.3,-2.27,17.3,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+15.5 pts),-Weak Breadth Participation (21% > SMA50); -Underperforming NIFTY (-3.1% 20D RS)
2025-03-19,Capital Goods,38.0,-0.17,24.7,5D_SHORT_TERM,NEUTRAL,+Outperforming NIFTY (+2.1% 20D RS); +Strength Accelerating (+21.9 pts); +Volume Accumulation (1.4x 20D avg),-Weak Breadth Participation (29% > SMA50)
2025-03-20,Capital Goods,44.1,1.28,30.9,5D_SHORT_TERM,NEUTRAL,+Outperforming NIFTY (+4.9% 20D RS); +Strength Accelerating (+27.1 pts); +Volume Accumulation (1.8x 20D avg),-Weak Breadth Participation (39% > SMA50)
2025-03-21,Capital Goods,47.7,2.15,35.0,5D_SHORT_TERM,EMERGING_LEADER,+Outperforming NIFTY (+5.8% 20D RS); +Strength Accelerating (+30.4 pts); +Volume Accumulation (2.0x 20D avg),-Weak Breadth Participation (50% > SMA50)
2025-03-24,Capital Goods,47.3,2.06,34.6,5D_SHORT_TERM,EMERGING_LEADER,+Outperforming NIFTY (+6.0% 20D RS); +Strength Accelerating (+28.5 pts); +Volume Accumulation (1.3x 20D avg),-Weak Breadth Participation (57% > SMA50)
2025-03-25,Capital Goods,55.9,4.11,45.2,5D_SHORT_TERM,EMERGING_LEADER,+Outperforming NIFTY (+5.3% 20D RS); +Strength Accelerating (+26.6 pts); +Volume Accumulation (4.0x 20D avg),-Weak Breadth Participation (54% > SMA50)
2025-03-26,Capital Goods,47.8,1.22,30.6,5D_SHORT_TERM,EMERGING_LEADER,+Outperforming NIFTY (+6.2% 20D RS); +Strength Accelerating (+9.8 pts); +Volume Accumulation (1.3x 20D avg),-Weak Breadth Participation (54% > SMA50)
2025-03-27,Capital Goods,55.6,3.4,41.4,5D_SHORT_TERM,EMERGING_LEADER,+Outperforming NIFTY (+9.5% 20D RS); +Strength Accelerating (+11.5 pts); +Volume Accumulation (2.6x 20D avg),-Weak Breadth Participation (54% > SMA50)
2025-03-28,Capital Goods,53.1,1.73,33.0,5D_SHORT_TERM,NEUTRAL,+Broad Industry Participation (61% > SMA50); +Outperforming NIFTY (+11.4% 20D RS); +Strength Accelerating (+5.4 pts),
2025-04-01,Capital Goods,55.5,2.8,38.3,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (61% > SMA50); +Outperforming NIFTY (+13.7% 20D RS); +Strength Accelerating (+8.2 pts),
2025-04-02,Capital Goods,55.1,1.09,30.0,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (61% > SMA50); +Outperforming NIFTY (+16.6% 20D RS),
2025-04-03,Capital Goods,55.8,2.85,38.6,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (61% > SMA50); +Outperforming NIFTY (+14.2% 20D RS); +Strength Accelerating (+8.1 pts),
2025-04-04,Capital Goods,44.9,-3.13,14.9,60D_STRUCTURAL,WEAKENING,+Outperforming NIFTY (+6.2% 20D RS),-Weak Breadth Participation (46% > SMA50); -Strength Decelerating (-10.6 pts)
2025-04-07,Capital Goods,26.8,-8.26,5.8,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (14% > SMA50); -Underperforming NIFTY (-2.4% 20D RS)
2025-04-08,Capital Goods,31.8,-7.06,7.3,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (32% > SMA50); -Underperforming NIFTY (-1.9% 20D RS)
2025-04-09,Capital Goods,27.3,-8.14,6.0,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (21% > SMA50); -Underperforming NIFTY (-0.4% 20D RS)
2025-04-11,Capital Goods,43.9,-3.62,13.6,60D_STRUCTURAL,WEAKENING,+Outperforming NIFTY (+4.3% 20D RS),-Weak Breadth Participation (50% > SMA50); -Strength Decelerating (-12.0 pts)
2025-04-15,Capital Goods,55.3,3.13,40.0,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (75% > SMA50); +Outperforming NIFTY (+9.7% 20D RS); +Strength Accelerating (+10.4 pts),
2025-04-16,Capital Goods,59.2,4.92,49.6,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (82% > SMA50); +Outperforming NIFTY (+11.1% 20D RS); +Strength Accelerating (+32.4 pts),
2025-04-17,Capital Goods,63.8,6.01,55.5,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (86% > SMA50); +Outperforming NIFTY (+11.8% 20D RS); +Strength Accelerating (+32.0 pts),
2025-04-21,Capital Goods,63.7,5.98,55.3,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (93% > SMA50); +Outperforming NIFTY (+9.5% 20D RS); +Strength Accelerating (+36.3 pts),
2025-04-22,Capital Goods,62.0,5.57,53.1,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (89% > SMA50); +Outperforming NIFTY (+7.4% 20D RS); +Strength Accelerating (+18.1 pts),
2025-04-23,Capital Goods,59.9,3.22,40.5,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (86% > SMA50); +Outperforming NIFTY (+7.6% 20D RS); +Strength Accelerating (+4.6 pts),
2025-04-24,Capital Goods,59.1,2.15,35.0,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (93% > SMA50); +Outperforming NIFTY (+4.2% 20D RS),
2025-04-25,Capital Goods,51.7,-1.77,18.9,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (82% > SMA50),-Underperforming NIFTY (-0.7% 20D RS); -Strength Decelerating (-12.1 pts)
2025-04-28,Capital Goods,50.4,-2.28,17.3,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (75% > SMA50); +Outperforming NIFTY (+0.4% 20D RS),-Strength Decelerating (-13.2 pts)
2025-04-29,Capital Goods,54.8,-0.15,24.7,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (82% > SMA50); +Outperforming NIFTY (+1.3% 20D RS); +Volume Accumulation (1.3x 20D avg),-Strength Decelerating (-7.2 pts)
2025-04-30,Capital Goods,46.3,-3.35,14.3,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (68% > SMA50),-Underperforming NIFTY (-2.8% 20D RS); -Strength Decelerating (-13.7 pts)
2025-05-02,Capital Goods,46.7,-3.01,15.2,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (71% > SMA50),-Underperforming NIFTY (-2.3% 20D RS); -Strength Decelerating (-12.4 pts)
2025-05-05,Capital Goods,48.7,-0.83,22.1,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (75% > SMA50),-Underperforming NIFTY (-1.2% 20D RS); -Strength Decelerating (-2.9 pts)
2025-05-06,Capital Goods,39.7,-4.42,11.8,60D_STRUCTURAL,WEAKENING,,-Weak Breadth Participation (57% > SMA50); -Underperforming NIFTY (-4.4% 20D RS)
2025-05-07,Capital Goods,40.5,-4.86,10.9,60D_STRUCTURAL,WEAKENING,,-Weak Breadth Participation (57% > SMA50); -Underperforming NIFTY (-3.4% 20D RS)
2025-05-08,Capital Goods,43.4,-2.08,17.9,60D_STRUCTURAL,NEUTRAL,+Outperforming NIFTY (+0.4% 20D RS); +Volume Accumulation (1.6x 20D avg),-Weak Breadth Participation (50% > SMA50); -Strength Decelerating (-2.8 pts)
2025-05-09,Capital Goods,43.7,-2.04,18.0,60D_STRUCTURAL,NEUTRAL,+Outperforming NIFTY (+5.4% 20D RS),-Weak Breadth Participation (43% > SMA50); -Strength Decelerating (-3.0 pts)
2025-05-12,Capital Goods,60.4,4.59,47.8,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (75% > SMA50); +Outperforming NIFTY (+8.4% 20D RS); +Strength Accelerating (+11.7 pts),
2025-05-13,Capital Goods,62.5,5.69,53.7,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (79% > SMA50); +Outperforming NIFTY (+11.6% 20D RS); +Strength Accelerating (+22.8 pts),
2025-05-14,Capital Goods,69.9,7.47,63.1,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (86% > SMA50); +Outperforming NIFTY (+10.2% 20D RS); +Strength Accelerating (+29.4 pts),
2025-05-15,Capital Goods,66.0,6.55,58.3,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (93% > SMA50); +Outperforming NIFTY (+6.2% 20D RS); +Strength Accelerating (+22.6 pts),
2025-05-16,Capital Goods,66.8,6.72,59.2,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (93% > SMA50); +Outperforming NIFTY (+6.3% 20D RS); +Strength Accelerating (+23.0 pts),
2025-05-19,Capital Goods,75.2,8.72,69.1,5D_SHORT_TERM,LEADING,+Broad Industry Participation (93% > SMA50); +Outperforming NIFTY (+7.8% 20D RS); +Strength Accelerating (+14.8 pts),
2025-05-20,Capital Goods,69.3,5.88,54.8,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (93% > SMA50); +Outperforming NIFTY (+4.7% 20D RS); +Strength Accelerating (+6.9 pts),
2025-05-21,Capital Goods,68.3,4.12,45.2,60D_STRUCTURAL,ESTABLISHED_LEADER,+Broad Industry Participation (93% > SMA50); +Outperforming NIFTY (+4.6% 20D RS),
2025-05-22,Capital Goods,69.8,5.42,52.3,60D_STRUCTURAL,ESTABLISHED_LEADER,+Broad Industry Participation (93% > SMA50); +Outperforming NIFTY (+4.5% 20D RS); +Strength Accelerating (+3.7 pts),
2025-05-23,Capital Goods,71.3,5.94,55.1,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (93% > SMA50); +Outperforming NIFTY (+4.4% 20D RS); +Strength Accelerating (+4.6 pts),
2025-05-26,Capital Goods,72.9,5.09,50.5,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (93% > SMA50); +Outperforming NIFTY (+8.2% 20D RS); +Volume Accumulation (1.4x 20D avg),-Strength Decelerating (-2.3 pts)
2025-05-27,Capital Goods,72.3,5.87,54.7,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (93% > SMA50); +Outperforming NIFTY (+8.5% 20D RS); +Strength Accelerating (+2.9 pts),
2025-05-28,Capital Goods,71.6,5.76,54.1,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (89% > SMA50); +Outperforming NIFTY (+8.5% 20D RS); +Strength Accelerating (+3.2 pts),
2025-05-29,Capital Goods,75.5,7.17,61.5,5D_SHORT_TERM,LEADING,+Broad Industry Participation (89% > SMA50); +Outperforming NIFTY (+13.4% 20D RS); +Strength Accelerating (+5.8 pts),
2025-05-30,Capital Goods,76.5,7.29,62.2,5D_SHORT_TERM,LEADING,+Broad Industry Participation (86% > SMA50); +Outperforming NIFTY (+13.7% 20D RS); +Strength Accelerating (+5.2 pts),
2025-06-02,Capital Goods,72.7,5.4,52.2,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (89% > SMA50); +Outperforming NIFTY (+11.9% 20D RS),
2025-06-03,Capital Goods,73.3,5.78,54.2,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (86% > SMA50); +Outperforming NIFTY (+15.2% 20D RS),
2025-06-04,Capital Goods,74.7,6.49,58.0,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (89% > SMA50); +Outperforming NIFTY (+15.0% 20D RS); +Strength Accelerating (+3.1 pts),
2025-06-05,Capital Goods,76.6,6.6,58.6,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (89% > SMA50); +Outperforming NIFTY (+15.7% 20D RS),
2025-06-06,Capital Goods,77.2,6.65,58.8,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (89% > SMA50); +Outperforming NIFTY (+14.8% 20D RS); +Volume Accumulation (1.8x 20D avg),
2025-06-09,Capital Goods,72.1,5.19,51.0,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (89% > SMA50); +Outperforming NIFTY (+10.4% 20D RS),
2025-06-10,Capital Goods,67.8,3.29,40.8,60D_STRUCTURAL,ESTABLISHED_LEADER,+Broad Industry Participation (86% > SMA50); +Outperforming NIFTY (+8.6% 20D RS),-Strength Decelerating (-5.5 pts)
2025-06-11,Capital Goods,66.4,2.46,36.6,60D_STRUCTURAL,ESTABLISHED_LEADER,+Broad Industry Participation (86% > SMA50); +Outperforming NIFTY (+5.3% 20D RS),-Strength Decelerating (-8.3 pts)
2025-06-12,Capital Goods,67.7,2.64,37.5,60D_STRUCTURAL,ESTABLISHED_LEADER,+Broad Industry Participation (79% > SMA50); +Outperforming NIFTY (+3.2% 20D RS); +Volume Accumulation (3.0x 20D avg),-Strength Decelerating (-8.9 pts)
2025-06-13,Capital Goods,59.1,-0.52,23.3,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (82% > SMA50); +Outperforming NIFTY (+1.7% 20D RS),-Strength Decelerating (-18.1 pts)
2025-06-16,Capital Goods,55.9,-1.28,20.5,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (82% > SMA50); +Outperforming NIFTY (+0.2% 20D RS),-Strength Decelerating (-16.2 pts)
2025-06-17,Capital Goods,51.0,-2.45,16.8,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (79% > SMA50); +Outperforming NIFTY (+1.1% 20D RS),-Strength Decelerating (-16.8 pts)
2025-06-18,Capital Goods,49.1,-2.91,15.5,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (79% > SMA50),-Underperforming NIFTY (-0.5% 20D RS); -Strength Decelerating (-17.3 pts)
2024-10-28,Capital Markets & Asset Management,46.3,-2.89,15.5,60D_STRUCTURAL,WEAKENING,+Outperforming NIFTY (+1.0% 20D RS),-Weak Breadth Participation (45% > SMA50); -Strength Decelerating (-11.1 pts)
2024-10-29,Capital Markets & Asset Management,46.2,0.29,26.5,5D_SHORT_TERM,EMERGING_LEADER,+Strength Accelerating (+6.7 pts),-Weak Breadth Participation (45% > SMA50); -Underperforming NIFTY (-0.0% 20D RS)
2024-10-30,Capital Markets & Asset Management,50.9,-0.52,23.3,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (64% > SMA50); +Outperforming NIFTY (+0.2% 20D RS),-Strength Decelerating (-4.0 pts)
2024-10-31,Capital Markets & Asset Management,55.5,1.57,32.2,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (64% > SMA50); +Outperforming NIFTY (+3.9% 20D RS),
2024-11-01,Capital Markets & Asset Management,61.4,5.43,52.3,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (73% > SMA50); +Outperforming NIFTY (+7.1% 20D RS); +Strength Accelerating (+19.2 pts),
2024-11-04,Capital Markets & Asset Management,62.9,5.79,54.3,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (73% > SMA50); +Outperforming NIFTY (+9.5% 20D RS); +Strength Accelerating (+16.6 pts),
2024-11-05,Capital Markets & Asset Management,64.6,6.21,56.5,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (73% > SMA50); +Outperforming NIFTY (+6.2% 20D RS); +Strength Accelerating (+18.5 pts),
2024-11-06,Capital Markets & Asset Management,67.2,6.82,59.7,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (82% > SMA50); +Outperforming NIFTY (+6.3% 20D RS); +Strength Accelerating (+16.3 pts),
