symbol,company_name,exchange,series,sme_status,sector,industry,primary_industry,secondary_sectors,secondary_industries,classification_source,classification_confidence,verification_status
DHABRIYA,Dhabriya Polywood Limited,NSE,EQ,NON_SME,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,Civil & Commercial Construction,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DHAMPURSUG,Dhampur Sugar Mills Limited,NSE,EQ,NON_SME,SUGAR & BIO-ETHANOL,Sugar Refining & Bio-Ethanol,Sugar Refining & Bio-Ethanol,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DHANBANK,Dhanlaxmi Bank Limited,NSE,EQ,NON_SME,BANKING,Private Sector Banks,Private Sector Banks,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DHANLAXMI,DHANLAXMI,NSE,SM,SME,BANKING,Private Sector Banks,Private Sector Banks,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DHANSA,DHANSA,NSE,SM,SME,TEXTILES,Cotton Spinning & Yarns,Cotton Spinning & Yarns,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DHANUKA,Dhanuka Agritech Limited,NSE,EQ,NON_SME,AGRICULTURE & AGROCHEMICALS,Crop Protection Agrochemicals,Crop Protection Agrochemicals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DHARAN,DHARAN INFRA-EPC LIMITED,NSE,BZ,NON_SME,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,Civil & Commercial Construction,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DHARARAIL,DHARARAIL,NSE,ST,SME,RAILWAYS,Railway Signaling & Track EPC,Railway Signaling & Track EPC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DHARIWAL,DHARIWAL,NSE,SM,SME,SUGAR & BIO-ETHANOL,Sugar Refining & Bio-Ethanol,Sugar Refining & Bio-Ethanol,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DHARMAJ,Dharmaj Crop Guard Limited,NSE,EQ,NON_SME,AGRICULTURE & AGROCHEMICALS,Crop Protection Agrochemicals,Crop Protection Agrochemicals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DHATRE,Dhatre Udyog Limited,NSE,EQ,NON_SME,FOOD PROCESSING,Packaged Foods & Snacks,Packaged Foods & Snacks,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DHOOTTRANS,Dhoot Transmission Limited,NSE,EQ,NON_SME,POWER,Conventional Thermal & Fossil Power,Conventional Thermal & Fossil Power,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DHRUV,Dhruv Consultancy Services Limited,NSE,EQ,NON_SME,CONSTRUCTION & INFRASTRUCTURE,Roads & Highways EPC,Roads & Highways EPC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DHTL,DHTL,NSE,SM,SME,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,Civil & Commercial Construction,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DHUNINV,Dhunseri Investments Limited,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DIACABS,Diamond Power Infrastructure Limited,NSE,BE,NON_SME,CONSUMER ELECTRICALS,Wires & Cables,Wires & Cables,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DIAMINESQ,Diamines & Chemicals Limited,NSE,EQ,NON_SME,CHEMICALS,Industrial & Basic Chemicals,Industrial & Basic Chemicals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DIAMONDYD,Prataap Snacks Limited,NSE,EQ,NON_SME,FOOD PROCESSING,Packaged Foods & Snacks,Packaged Foods & Snacks,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DICIND,DIC India Limited,NSE,EQ,NON_SME,CHEMICALS,Pigments & Dyes,Pigments & Dyes,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DIFFNKG,Diffusion Engineers Limited,NSE,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,Precision Auto Engine Components,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DIGIDRIVE,Digidrive Distributors Limited,NSE,EQ,NON_SME,IT SERVICES,IT Distribution & Enterprise Infra,IT Distribution & Enterprise Infra,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DIGIKORE,DIGIKORE,NSE,SM,SME,MEDIA & ENTERTAINMENT,Music Labels & VFX Studios,Music Labels & VFX Studios,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DIGISPICE,DiGiSPICE Technologies Limited,NSE,EQ,NON_SME,FOOD PROCESSING,Packaged Foods & Snacks,Packaged Foods & Snacks,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DIGITIDE,Digitide Solutions Limited,NSE,EQ,NON_SME,IT SERVICES,Mid-Tier IT & Digital Solutions,Mid-Tier IT & Digital Solutions,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DIGJAMLMTD,Digjam Limited,NSE,EQ,NON_SME,TEXTILES,Worsted Fabric & Suiting,Worsted Fabric & Suiting,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DISAQ,Disa India Limited,NSE,EQ,NON_SME,CAPITAL GOODS & MACHINERY,Foundry Equipment & Shot Blasting,Foundry Equipment & Shot Blasting,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DISHTV,Dish TV India Limited,NSE,EQ,NON_SME,MEDIA & ENTERTAINMENT,Television Broadcasting & OTT,Television Broadcasting & OTT,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DIVGIITTS,Divgi Torqtransfer Systems Limited,NSE,EQ,NON_SME,AUTO ANCILLARIES,Precision Bearings & Motion Controls,Precision Bearings & Motion Controls,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DIVINEHIRA,DIVINEHIRA,NSE,ST,SME,JEWELLERY,Bridal Gold Jewellery & Retail Showrooms,Bridal Gold Jewellery & Retail Showrooms,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DIVISLAB,Divi's Laboratories Limited,NSE,EQ,NON_SME,PHARMACEUTICALS,Finished Formulations,Finished Formulations,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DIXON,Dixon Technologies (India) Limited,NSE,EQ,NON_SME,EMS & ELECTRONICS,Domestic Consumer Appliance EMS (AC/TV/Washing Machines),Domestic Consumer Appliance EMS (AC/TV/Washing Machines),Capital Goods; Capital Goods,Home Appliances (Washing Machines) EMS; Lighting & LED Drivers EMS,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DJML,DJ Mediaprint & Logistics Limited,NSE,EQ,NON_SME,LOGISTICS & SUPPLY CHAIN,3PL Logistics & Fleet Haulage,3PL Logistics & Fleet Haulage,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DKEGL,DKEGL,NSE,SM,SME,EMS & ELECTRONICS,PCB Assembly & Fabrication,PCB Assembly & Fabrication,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DLF,DLF Limited,NSE,EQ,NON_SME,REAL ESTATE,Residential Real Estate,Residential Real Estate,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DLINKINDIA,D-Link (India) Limited,NSE,EQ,NON_SME,IT SERVICES,Networking Hardware & Infra,Networking Hardware & Infra,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DMART,Avenue Supermarts Limited,NSE,EQ,NON_SME,RETAIL,Grocery & Departmental Stores,Grocery & Departmental Stores,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DMCC,DMCC SPECIALITY CHEMICALS LIMITED,NSE,EQ,NON_SME,CHEMICALS,Industrial & Basic Chemicals,Industrial & Basic Chemicals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DNAMEDIA,Diligent Media Corporation Limited,NSE,EQ,NON_SME,PAPER & PACKAGING,Paperboard & Packaging Cartons,Paperboard & Packaging Cartons,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DODLA,Dodla Dairy Limited,NSE,EQ,NON_SME,DAIRY & MILK PRODUCTS,Liquid Milk & Value-Added Dairy,Liquid Milk & Value-Added Dairy,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DOLATALGO,Dolat Algotech Limited,NSE,EQ,NON_SME,IT SERVICES,Mid-Tier IT & Digital Solutions,Mid-Tier IT & Digital Solutions,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DOLLAR,Dollar Industries Limited,NSE,EQ,NON_SME,TEXTILES,Innerwear & Athleisure,Innerwear & Athleisure,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DOLLEX,DOLLEX,NSE,SM,SME,LOGISTICS & SUPPLY CHAIN,Freight Forwarding & Multi-Modal Cargo,Freight Forwarding & Multi-Modal Cargo,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DOLPHIN,Dolphin Offshore Enterprises (India) Limited,NSE,EQ,NON_SME,OIL & GAS,Refining & Petrochemicals,Refining & Petrochemicals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DOMS,DOMS Industries Limited,NSE,EQ,NON_SME,PAPER & PACKAGING,Paperboard & Packaging Cartons,Paperboard & Packaging Cartons,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DONEAR,Donear Industries Limited,NSE,EQ,NON_SME,TEXTILES,Polyester Woven Fabrics & Suiting,Polyester Woven Fabrics & Suiting,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DPABHUSHAN,D. P. Abhushan Limited,NSE,EQ,NON_SME,JEWELLERY,Gold Jewellery & Retail,Gold Jewellery & Retail,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DPEL,DPEL,NSE,SM,SME,EMS & ELECTRONICS,Domestic Consumer Appliance EMS (AC/TV/Washing Machines),Domestic Consumer Appliance EMS (AC/TV/Washing Machines),,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DPSCLTD,DPSC Limited,NSE,BE,NON_SME,POWER,State Distribution Companies (DISCOMs),State Distribution Companies (DISCOMs),,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DPWIRES,D P Wires Limited,NSE,BE,NON_SME,CONSUMER ELECTRICALS,Wires & Cables,Wires & Cables,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DRAGARWQ,Dr Agarwals Eye Hospital Limited,NSE,EQ,NON_SME,HEALTHCARE SERVICES,Hospitals & Healthcare Chains,Hospitals & Healthcare Chains,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DRCSYSTEMS,DRC Systems India Limited,NSE,EQ,NON_SME,IT SERVICES,Mid-Tier IT & Digital Solutions,Mid-Tier IT & Digital Solutions,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DREAMFOLKS,Dreamfolks Services Limited,NSE,EQ,NON_SME,ONLINE TICKETING & TRAVEL,Airport Lounge & Transit Tech,Airport Lounge & Transit Tech,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DREDGECORP,Dredging Corporation of India Limited,NSE,EQ,NON_SME,LOGISTICS & SUPPLY CHAIN,3PL Logistics & Fleet Haulage,3PL Logistics & Fleet Haulage,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DRONE,DRONE,NSE,SM,SME,DEFENCE & AEROSPACE,Aerospace & Fighter Aircraft,Aerospace & Fighter Aircraft,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DRREDDY,Dr. Reddy's Laboratories Limited,NSE,EQ,NON_SME,PHARMACEUTICALS,Finished Formulations,Finished Formulations,Healthcare,Pharmaceutical Services & API Bulk,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DSFCL,DCM Shriram Fine Chemicals Limited,NSE,BE,NON_SME,CHEMICALS,Specialty Chemicals,Specialty Chemicals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DSKULKARNI,DS Kulkarni Developers Limited,NSE,BE,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,Precision Auto Engine Components,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DSSL,Dynacons Systems & Solutions Limited,NSE,EQ,NON_SME,IT SERVICES,Mid-Tier IT & Digital Solutions,Mid-Tier IT & Digital Solutions,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DTIL,Dhunseri Tea & Industries Limited,NSE,EQ,NON_SME,TEA & COFFEE,Tea Plantations & Packaging,Tea Plantations & Packaging,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DTL,DTL,NSE,SM,SME,ELECTRICAL EQUIPMENT,Heavy Switchgear & Automation,Heavy Switchgear & Automation,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DUCOL,DUCOL,NSE,SM,SME,CHEMICALS,Pigments & Dyes,Pigments & Dyes,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DUCON,Ducon Infratechnologies Limited,NSE,EQ,NON_SME,IT SERVICES,Mid-Tier IT & Digital Solutions,Mid-Tier IT & Digital Solutions,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DUGLOBAL,DUGLOBAL,NSE,SM,SME,COMMERCIAL TRADING,Commodity & Wholesale Trading,Commodity & Wholesale Trading,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DURLAX,DURLAX,NSE,SM,SME,BUILDING MATERIALS,Building Materials,Building Materials,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DVL,Dhunseri Ventures Limited,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DWARKESH,Dwarikesh Sugar Industries Limited,NSE,EQ,NON_SME,SUGAR & BIO-ETHANOL,Sugar Refining & Bio-Ethanol,Sugar Refining & Bio-Ethanol,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DYCL,Dynamic Cables Limited,NSE,EQ,NON_SME,CONSUMER ELECTRICALS,Wires & Cables,Wires & Cables,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DYNAMATECH,Dynamatic Technologies Limited,NSE,EQ,NON_SME,DEFENCE & AEROSPACE,Defence Electronics & Avionics,Defence Electronics & Avionics,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DYNAMIC,DYNAMIC,NSE,ST,SME,SERVICES & MEDIA,Staffing & Workforce Security,Staffing & Workforce Security,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
DYNPRO,Dynemic Products Limited,NSE,EQ,NON_SME,CHEMICALS,Pigments & Dyes,Pigments & Dyes,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
E2E,E2E Networks Limited,NSE,BE,NON_SME,DATA CENTERS & CLOUD,Cloud GPUs & Supercomputing Infrastructure,Cloud GPUs & Supercomputing Infrastructure,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
E2ERAIL,E2ERAIL,NSE,SM,SME,RAILWAYS,Railway Signaling & Track EPC,Railway Signaling & Track EPC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EASEMYTRIP,Easy Trip Planners Limited,NSE,EQ,NON_SME,ONLINE TICKETING & TRAVEL,Online Travel Agency (OTA) & Flight Booking,Online Travel Agency (OTA) & Flight Booking,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EASTSILK,Eastern Silk Industries Limited,NSE,BE,NON_SME,TEXTILES,Cotton Spinning & Yarns,Cotton Spinning & Yarns,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EASTWEST,East West Freight Carriers Limited,NSE,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,Precision Auto Engine Components,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EBGNG,GNG Electronics Limited,NSE,EQ,NON_SME,EMS & ELECTRONICS,Commercial & Industrial Electronics EMS,Commercial & Industrial Electronics EMS,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EBIX,EBIX Limited,NSE,EQ,NON_SME,IT SERVICES,Enterprise Software & SaaS,Enterprise Software & SaaS,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
ECAPINSURE,ECAPINSURE,NSE,EQ,NON_SME,PHARMACEUTICALS,API & Bulk Drugs,API & Bulk Drugs,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
ECLERX,eClerx Services Limited,NSE,EQ,NON_SME,IT SERVICES,Business Process Management (BPM),Business Process Management (BPM),,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
ECOLINE,ECOLINE,NSE,ST,SME,TEXTILES,Recycled Polyester & Eco-Yarns,Recycled Polyester & Eco-Yarns,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
ECORECO,Eco Recycling Limited,NSE,EQ,NON_SME,SERVICES & MEDIA,E-Waste Recycling & Sustainability,E-Waste Recycling & Sustainability,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
ECOSMOBLTY,Ecos (India) Mobility & Hospitality Limited,NSE,BE,NON_SME,HEALTHCARE SERVICES,Hospitals & Healthcare Chains,Hospitals & Healthcare Chains,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EDELWEISS,Edelweiss Financial Services Limited,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EEPL,EEPL,NSE,SM,SME,CONSTRUCTION & INFRASTRUCTURE,Heavy Infrastructure EPC,Heavy Infrastructure EPC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EFACTOR,EFACTOR,NSE,SM,SME,MEDIA & ENTERTAINMENT,Print Media & Publishing,Print Media & Publishing,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EFCIL,EFC (I) Limited,NSE,EQ,NON_SME,REAL ESTATE,Residential Townships & Commercial REITs,Residential Townships & Commercial REITs,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EFFWA,EFFWA,NSE,ST,SME,WATER TREATMENT,"Industrial Effluent, Desalination & ZLD","Industrial Effluent, Desalination & ZLD",,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EFORCE,EFORCE,NSE,SM,SME,AUTOMOBILE,Electric Vehicles (EV),Electric Vehicles (EV),,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EICHERMOT,Eicher Motors Limited,NSE,EQ,NON_SME,AUTOMOBILE,Passenger Vehicles (Cars & SUVs),Passenger Vehicles (Cars & SUVs),,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EIDPARRY,EID Parry India Limited,NSE,EQ,NON_SME,SUGAR & BIO-ETHANOL,Sugar Refining & Bio-Ethanol,Sugar Refining & Bio-Ethanol,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EIEL,Enviro Infra Engineers Limited,NSE,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,Precision Auto Engine Components,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EIFFL,Euro India Fresh Foods Limited,NSE,BE,NON_SME,FOOD PROCESSING,Packaged Foods & Snacks,Packaged Foods & Snacks,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EIHAHOTELS,EIH Associated Hotels Limited,NSE,EQ,NON_SME,HOTELS & HOSPITALITY,Luxury Hotels & Resorts,Luxury Hotels & Resorts,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EIHOTEL,EIH Limited,NSE,EQ,NON_SME,HOTELS & HOSPITALITY,Luxury Hotels & Resorts,Luxury Hotels & Resorts,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EIMCOELECO,Eimco Elecon (India) Limited,NSE,EQ,NON_SME,CAPITAL GOODS & MACHINERY,Material Handling & Cranes,Material Handling & Cranes,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EKC,Everest Kanto Cylinder Limited,NSE,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,Precision Auto Engine Components,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EKI,EKI Energy Services Limited,NSE,EQ,NON_SME,POWER,Conventional Thermal & Fossil Power,Conventional Thermal & Fossil Power,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
ELANTAS,Elantas Beck India Limited,NSE,EQ,NON_SME,CHEMICALS,Specialty Chemicals,Specialty Chemicals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
ELCIDIN,EL CID Investments Limited,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
ELDEHSG,Eldeco Housing And Industries Limited,NSE,EQ,NON_SME,REAL ESTATE,Residential Real Estate,Residential Real Estate,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
ELECON,Elecon Engineering Company Limited,NSE,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,Precision Auto Engine Components,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
ELECTCAST,Electrosteel Castings Limited,NSE,EQ,NON_SME,STEEL,Secondary Steel & TMT Rebars,Secondary Steel & TMT Rebars,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
ELECTHERM,Electrotherm (India) Limited,NSE,EQ,NON_SME,STEEL,Secondary Steel & TMT Rebars,Secondary Steel & TMT Rebars,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
ELGIEQUIP,Elgi Equipments Limited,NSE,EQ,NON_SME,CAPITAL GOODS & MACHINERY,Heavy Process Equipment & Machinery,Heavy Process Equipment & Machinery,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
ELGIRUBCO,Elgi Rubber Company Limited,NSE,EQ,NON_SME,TYRES & RUBBER,Automotive Radial Tyres,Automotive Radial Tyres,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
ELGNZ,ELGNZ,NSE,SM,SME,TEXTILES,Garments & Apparel Exports,Garments & Apparel Exports,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
ELIN,Elin Electronics Limited,NSE,EQ,NON_SME,EMS & ELECTRONICS,Domestic & Consumer Appliances EMS,Domestic & Consumer Appliances EMS,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
ELITECON,Elitecon International Limited,NSE,EQ,NON_SME,FMCG & PERSONAL CARE,Tobacco Products,Tobacco Products,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
ELLEN,Ellenbarrie Industrial Gases Limited,NSE,EQ,NON_SME,OIL & GAS,Refining & Petrochemicals,Refining & Petrochemicals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
ELM250,ELM250,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
ELMDIV,ELMDIV,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
ELPROINTL,Elpro International Limited,NSE,EQ,NON_SME,ELECTRICAL EQUIPMENT,Heavy Switchgear & Automation,Heavy Switchgear & Automation,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EMAMILTD,Emami Limited,NSE,EQ,NON_SME,FMCG & PERSONAL CARE,Ayurvedic & Herbal Care,Ayurvedic & Herbal Care,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EMAMIPAP,Emami Paper Mills Limited,NSE,BE,NON_SME,PAPER & PACKAGING,Paperboard & Packaging Cartons,Paperboard & Packaging Cartons,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EMAMIREAL,Emami Realty Limited,NSE,EQ,NON_SME,REAL ESTATE,Residential Real Estate,Residential Real Estate,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EMAPARTNER,EMAPARTNER,NSE,SM,SME,SERVICES & MEDIA,Staffing & Workforce Security,Staffing & Workforce Security,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EMBDL,Embassy Developments Limited,NSE,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,Precision Auto Engine Components,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EMCURE,Emcure Pharmaceuticals Limited,NSE,EQ,NON_SME,PHARMACEUTICALS,Finished Formulations,Finished Formulations,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EMETAL,EMETAL,NSE,EQ,NON_SME,STEEL,Secondary Steel & TMT Rebars,Secondary Steel & TMT Rebars,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EMIL,Electronics Mart India Limited,NSE,EQ,NON_SME,RETAIL,Specialty Retail Boutiques,Specialty Retail Boutiques,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EMKAY,Emkay Global Financial Services Limited,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EMKAYTOOLS,EMKAYTOOLS,NSE,SM,SME,CAPITAL GOODS & MACHINERY,Precision Machine Tools & Fasteners,Precision Machine Tools & Fasteners,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EMMBI,Emmbi Industries Limited,NSE,BE,NON_SME,PAPER & PACKAGING,Flexible Packaging Films,Flexible Packaging Films,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EMMIL,EMMIL,NSE,SM,SME,CAPITAL GOODS & MACHINERY,Precision Machine Tools & Fasteners,Precision Machine Tools & Fasteners,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
EMMVEE,Emmvee Photovoltaic Power Limited,NSE,EQ,NON_SME,RENEWABLE ENERGY,Green Energy Generation (IPP),Green Energy Generation (IPP),,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
