symbol,company_name,isin,series,sme_status,current_sector,current_industry,v3_sector,v3_industry,exposure_v3_sector,exposure_v3_industry,proposed_sector,proposed_industry,additional_industries,classification_confidence,change_required,reason,source_1,source_2,source_3,primary_business,market_cap_cr,index_membership,has_conflict,evidence_date,review_status,risk_score
CHEMCON,Chemcon Speciality Chemicals Limited,,BE,NON_SME,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'CHEMICALS' and Industry 'Industrial & Basic Chemicals' based on core economic business exposure: Chlor-alkali chemicals, caustic soda, synthetic soda ash and industrial acids.",,"Chlor-alkali chemicals, caustic soda, synthetic soda ash and industrial acids.",0.0,NSE TRADE-TO-TRADE (T2T),False,2026-08-27,NO_CHANGE,0
CHEMCRUX,Chemcrux Enterprises Limited,,EQ,NON_SME,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'CHEMICALS' and Industry 'Industrial & Basic Chemicals' based on core economic business exposure: Chlor-alkali chemicals, caustic soda, synthetic soda ash and industrial acids.",,"Chlor-alkali chemicals, caustic soda, synthetic soda ash and industrial acids.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
CHEMFAB,Chemfab Alkalis Limited,,EQ,NON_SME,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'CHEMICALS' and Industry 'Industrial & Basic Chemicals' based on core economic business exposure: Chlor-alkali chemicals, caustic soda, synthetic soda ash and industrial acids.",,"Chlor-alkali chemicals, caustic soda, synthetic soda ash and industrial acids.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
CHEMPLASTS,Chemplast Sanmar Limited,,EQ,NON_SME,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'CHEMICALS' and Industry 'Industrial & Basic Chemicals' based on core economic business exposure: Chlor-alkali chemicals, caustic soda, synthetic soda ash and industrial acids.",,"Chlor-alkali chemicals, caustic soda, synthetic soda ash and industrial acids.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
CHENNPETRO,Chennai Petroleum Corporation Limited,,EQ,NON_SME,OIL & GAS,Refining & Petrochemicals,OIL & GAS,Refining & Petrochemicals,OIL & GAS,Refining & Petrochemicals,OIL & GAS,Refining & Petrochemicals,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'OIL & GAS' and Industry 'Refining & Petrochemicals' based on core economic business exposure: Mega crude oil distillation, petrochemical polymer cracking and transportation fue",,"Mega crude oil distillation, petrochemical polymer cracking and transportation fuels.",1.5,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
CHEVIOT,Cheviot Company Limited,,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'AUTO ANCILLARIES' and Industry 'Precision Auto Engine Components' based on core economic business exposure: Precision automotive engine parts, engineered fasteners and structur",,"Precision automotive engine parts, engineered fasteners and structural stampings.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
CHOICEIN,Choice International Limited,,EQ,NON_SME,CAPITAL MARKETS,Wealth Broking & Advisory,CAPITAL MARKETS,Wealth Broking & Advisory,CAPITAL MARKETS,Wealth Broking & Advisory,CAPITAL MARKETS,Wealth Broking & Advisory,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_VERIFIED_CORRECTION,"Classified into Sector 'COMMERCIAL TRADING' and Industry 'Commodity & Wholesale Trading' based on core economic business exposure: Wholesale distribution of commodities, raw materials and B2B industri",,"Choice International — retail stock broking, IPO distribution, wealth management, NBFC lending and insurance broking.",0.3,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
CHOLAFIN,Cholamandalam Investment and Finance Company Limited,,EQ,NON_SME,FINANCE & NBFC,Vehicle Finance,FINANCE & NBFC,Vehicle Finance,FINANCE & NBFC,Vehicle Finance,FINANCE & NBFC,Vehicle Finance,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'FINANCE & NBFC' and Industry 'Vehicle Finance' based on core economic business exposure: Cholamandalam Investment and Finance - Commercial vehicle loans, passenger car finance ",,"Cholamandalam Investment and Finance - Commercial vehicle loans, passenger car finance and home equity loans",2.8,NIFTY NEXT 50,False,2026-08-27,NO_CHANGE,0
CHOLAHLDNG,Cholamandalam Financial Holdings Limited,,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,FINANCE & NBFC,Diversified Consumer & MSME NBFC,FINANCE & NBFC,Diversified Consumer & MSME NBFC,FINANCE & NBFC,Diversified Consumer & MSME NBFC,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'FINANCE & NBFC' and Industry 'Diversified Consumer & MSME NBFC' based on core economic business exposure: Digital consumer financing, personal loans, SME business loans and ret",,"Digital consumer financing, personal loans, SME business loans and retail credit cards.",0.1,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
CIEINDIA,CIE Automotive India Limited,,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'AUTO ANCILLARIES' and Industry 'Precision Auto Engine Components' based on core economic business exposure: Precision automotive engine parts, engineered fasteners and structur",,"Precision automotive engine parts, engineered fasteners and structural stampings.",0.1,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
CIFL,Capital India Finance Limited,,EQ,NON_SME,PHARMACEUTICALS,API & Bulk Drugs,PHARMACEUTICALS,API & Bulk Drugs,PHARMACEUTICALS,API & Bulk Drugs,PHARMACEUTICALS,API & Bulk Drugs,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'PHARMACEUTICALS' and Industry 'API & Bulk Drugs' based on core economic business exposure: Chemical synthesis and global bulk supply of active pharmaceutical ingredients (APIs),,Chemical synthesis and global bulk supply of active pharmaceutical ingredients (APIs).,0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
CINELINE,Cineline India Limited,,EQ,NON_SME,MEDIA & ENTERTAINMENT,Film Multiplex Theatres,MEDIA & ENTERTAINMENT,Film Multiplex Theatres,MEDIA & ENTERTAINMENT,Film Multiplex Theatres,MEDIA & ENTERTAINMENT,Film Multiplex Theatres,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'MEDIA & ENTERTAINMENT' and Industry 'Film Multiplex Theatres' based on core economic business exposure: MovieMax luxury multiplex cinema exhibition screens and theatre dining.,,MovieMax luxury multiplex cinema exhibition screens and theatre dining.,0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
CINEVISTA,Cinevista Limited,,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'AUTO ANCILLARIES' and Industry 'Precision Auto Engine Components' based on core economic business exposure: Precision automotive engine parts, engineered fasteners and structur",,"Precision automotive engine parts, engineered fasteners and structural stampings.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
CIPLA,Cipla Limited,,EQ,NON_SME,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'PHARMACEUTICALS' and Industry 'Finished Formulations' based on core economic business exposure: Finished oral dosage formulations and generic medicines.,,Finished oral dosage formulations and generic medicines.,2.1,NIFTY 50,False,2026-08-27,NO_CHANGE,0
CLCIND,CLC Industries Limited,,BE,NON_SME,TEXTILES,Cotton Spinning & Yarns,TEXTILES,Cotton Spinning & Yarns,TEXTILES,Cotton Spinning & Yarns,TEXTILES,Cotton Spinning & Yarns,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'TEXTILES' and Industry 'Cotton Spinning & Yarns' based on core economic business exposure: Carded and combed cotton yarn, terry towels and cotton fabrics.",,"Carded and combed cotton yarn, terry towels and cotton fabrics.",0.0,NSE TRADE-TO-TRADE (T2T),False,2026-08-27,NO_CHANGE,0
CLEAN,Clean Science and Technology Limited,,EQ,NON_SME,CHEMICALS,Specialty Chemicals,CHEMICALS,Specialty Chemicals,CHEMICALS,Specialty Chemicals,CHEMICALS,Specialty Chemicals,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,HARDCODED_VERIFIED_FUNDAMENTAL,"Classified into Sector 'IT SERVICES' and Industry 'Mid-Tier IT & Digital Solutions' based on core economic business exposure: Mid-sized IT software consulting, cloud integration, agile application dev",,"Clean Science and Technology — specialty performance chemicals (MEHQ, BHA, guaiacol, anisole) using green chemistry; import substitution",0.3,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
CLEANMAX,Clean Max Enviro Energy Solutions Limited,,EQ,NON_SME,POWER,Conventional Thermal & Fossil Power,POWER,Conventional Thermal & Fossil Power,POWER,Conventional Thermal & Fossil Power,POWER,Conventional Thermal & Fossil Power,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'POWER' and Industry 'Conventional Thermal & Fossil Power' based on core economic business exposure: Large-scale thermal power generation, pit-head coal plants and baseload elec",,"Large-scale thermal power generation, pit-head coal plants and baseload electricity generation.",0.2,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
CLEDUCATE,CL Educate Limited,,BE,NON_SME,EDUCATION & EDTECH,Education Academies & Publishing,EDUCATION & EDTECH,Education Academies & Publishing,EDUCATION & EDTECH,Education Academies & Publishing,EDUCATION & EDTECH,Education Academies & Publishing,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'EDUCATION & EDTECH' and Industry 'Education Academies & Publishing' based on core economic business exposure: Career Launcher entrance test prep coaching (CAT/CLAT/GRE) and edu,,Career Launcher entrance test prep coaching (CAT/CLAT/GRE) and education services.,0.0,NSE TRADE-TO-TRADE (T2T),False,2026-08-27,NO_CHANGE,0
CLSEL,Chaman Lal Setia Exports Limited,,EQ,NON_SME,RICE,Basmati Rice Milling & Global Exports,RICE,Basmati Rice Milling & Global Exports,RICE,Basmati Rice Milling & Global Exports,RICE,Basmati Rice Milling & Global Exports,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'RICE' and Industry 'Basmati Rice Milling & Global Exports' based on core economic business exposure: Chaman Lal Setia Exports processing, grading, milling, packaging and worldw",,"Chaman Lal Setia Exports processing, grading, milling, packaging and worldwide export of premium basmati rice (Maharani, Mithas, Begum).",0.1,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
CMLL,Caliber Mining and Logistics Limited,,EQ,NON_SME,STEEL,Secondary Steel & TMT Rebars,STEEL,Secondary Steel & TMT Rebars,STEEL,Secondary Steel & TMT Rebars,STEEL,Secondary Steel & TMT Rebars,,HIGH,REVIEW_REQUIRED,Conflict flagged but exposure_v3 partially agrees — manual review needed,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'STEEL' and Industry 'Secondary Steel & TMT Rebars' based on core economic business exposure: Direct reduced iron sponge iron, induction furnace billet casting and TMT rebars.",,"Direct reduced iron sponge iron, induction furnace billet casting and TMT rebars.",0.5,NSE BROAD MARKET (EQ),True,2026-08-27,REVIEW_REQUIRED,65
CMPDI,Central Mine Planning & Design Institute Limited,,EQ,NON_SME,MINING & MINERALS,Mining Consultancy & Geological Services,MINING & MINERALS,Mining Consultancy & Geological Services,MINING & MINERALS,Mining Consultancy & Geological Services,MINING & MINERALS,Mining Consultancy & Geological Services,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,NSE_BSE_VERIFIED,"Classified into Sector 'COMMERCIAL TRADING' and Industry 'Commodity & Wholesale Trading' based on core economic business exposure: Wholesale distribution of commodities, raw materials and B2B industri",,"Central Mine Planning & Design Institute — Government of India PSU providing mine planning, geological surveys, environmental studies and mine design consultancy for Coal India and other miners.",0.4,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
CMRGREEN,CMR Green Technologies Limited,,EQ,NON_SME,METALS & FABRICATION,Aluminium Recycling & Secondary Metals,METALS & FABRICATION,Aluminium Recycling & Secondary Metals,METALS & FABRICATION,Aluminium Recycling & Secondary Metals,METALS & FABRICATION,Aluminium Recycling & Secondary Metals,,HIGH,REVIEW_REQUIRED,Conflict flagged but exposure_v3 partially agrees — manual review needed,HARDCODED_VERIFIED_FUNDAMENTAL,"Classified into Sector 'IT SERVICES' and Industry 'Mid-Tier IT & Digital Solutions' based on core economic business exposure: Mid-sized IT software consulting, cloud integration, agile application dev",,"CMR Green Technologies — aluminium scrap recycling, secondary aluminium alloys, die casting alloys for automotive and engineering industries",0.1,NSE BROAD MARKET (EQ),True,2026-08-27,REVIEW_REQUIRED,65
CMSINFO,CMS Info Systems Limited,,EQ,NON_SME,IT SERVICES,Mid-Tier IT & Digital Solutions,IT SERVICES,Mid-Tier IT & Digital Solutions,IT SERVICES,Mid-Tier IT & Digital Solutions,IT SERVICES,Mid-Tier IT & Digital Solutions,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'IT SERVICES' and Industry 'Mid-Tier IT & Digital Solutions' based on core economic business exposure: Mid-sized IT software consulting, cloud integration, agile application dev",,"Mid-sized IT software consulting, cloud integration, agile application development and cybersecurity.",0.2,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
CNL,Creative Newtech Limited,,EQ,NON_SME,IT SERVICES,IT Distribution & Enterprise Infra,IT SERVICES,IT Distribution & Enterprise Infra,IT SERVICES,IT Distribution & Enterprise Infra,IT SERVICES,IT Distribution & Enterprise Infra,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,HARDCODED_VERIFIED_FUNDAMENTAL,"Classified into Sector 'IT SERVICES' and Industry 'Mid-Tier IT & Digital Solutions' based on core economic business exposure: Mid-sized IT software consulting, cloud integration, agile application dev",,"Creative Newtech — IT product distribution, laptops, peripherals, accessories for consumer and enterprise markets",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
COALINDIA,Coal India Limited,,EQ,NON_SME,MINING & MINERALS,Coal Mining,MINING & MINERALS,Coal Mining,MINING & MINERALS,Coal Mining,MINING & MINERALS,Coal Mining,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'MINING & MINERALS' and Industry 'Coal Mining' based on core economic business exposure: World’s largest coal mining enterprise, thermal coal and coking coal extraction for powe",,"World’s largest coal mining enterprise, thermal coal and coking coal extraction for power plants.",8.4,NIFTY 50,False,2026-08-27,NO_CHANGE,0
COASTCORP,Coastal Corporation Limited,,EQ,NON_SME,FOOD PROCESSING,Seafood & Marine Exports,FOOD PROCESSING,Seafood & Marine Exports,FOOD PROCESSING,Seafood & Marine Exports,FOOD PROCESSING,Seafood & Marine Exports,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_VERIFIED_CORRECTION,"Classified into Sector 'COMMERCIAL TRADING' and Industry 'Commodity & Wholesale Trading' based on core economic business exposure: Wholesale distribution of commodities, raw materials and B2B industri",,"Coastal Corporation — aquaculture and seafood processing, frozen vannamei shrimp, fish fillets and marine products for global export.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
COCHINSHIP,Cochin Shipyard Limited,,EQ,NON_SME,DEFENCE & AEROSPACE,Naval Warships & Submarines,DEFENCE & AEROSPACE,Naval Warships & Submarines,DEFENCE & AEROSPACE,Naval Warships & Submarines,DEFENCE & AEROSPACE,Naval Warships & Submarines,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'DEFENCE & AEROSPACE' and Industry 'Naval Warships & Submarines' based on core economic business exposure: Cochin Shipyard - Construction of indigenous aircraft carriers, naval ",,"Cochin Shipyard - Construction of indigenous aircraft carriers, naval combat vessels and commercial ships",1.5,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
